Apps,relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.60015446,0.7389816,1,0.73816574,0,0,0,0,0,0.82298654,0.7165751,0.99961233,0.99999857,0.6666667,0.030871723,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.14883721,0.14926063,0.10730594,0.14903927,0,0,0,0,0,0.001718216,0.004119555,2.3982457e-06,6.323928e-06,0.032470826,0.30316833,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.0622093,0.061922368,0.04109589,0.06182122,0,0,0,0,0,1.9396739e-05,6.8563146e-05,2.3982457e-06,5.0591425e-06,0,0.4768531,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.2599564,0.3352299,0.5885417,0.32174706,0,0,0,0,0,0.07234033,0.1261292,0.90533924,0.9060347,0.5925926,0,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.22965117,0.22966728,0.16210045,0.2289056,0,0,0,0,0,0.020556109,0.008357473,2.3982457e-06,1.0118285e-05,0,0.21606515,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.089534886,0.09057301,0.06392694,0.0898914,0,0,0,0,0,0.000556434,0.000100483,2.3982457e-06,3.7943569e-06,0,0.30316833,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.16777799,0.2588017,0.6197917,0.24761121,0,0,0,0,0,0.2677097,0.3063688,0.9681981,0.9686773,0.2962963,0.030871723,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.20116279,0.20286506,0.14155251,0.2021721,0,0,0,0,0,0.001185956,0.001457749,2.3982457e-06,6.323928e-06,0,0.4768531,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.35213482,0.46594846,0.703125,0.45057958,0,0,0,0,0,0.75604844,0.6732859,0.8742929,0.8747235,0.5555556,0.21684596,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.20348836,0.20378928,0.14840183,0.20384294,0,0,0,0,0,0.004569513,0.004055405,2.3982457e-06,7.5887137e-06,0,0.4768531,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0,0.000462107,0,0.000167084,0,0,0,0,0,6.910938e-06,0.000125728,2.3982457e-06,5.0591425e-06,0,0.4768531,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.228125,0.3062399,0.5807292,0.29716218,0,0,0,0,0,0.08416483,0.1260926,0.968198,0.96867293,0.7407407,0.13000357,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.322093,0.32255083,0.2283105,0.32297412,0,0,0,0,0,0.014076392,0.006099902,2.3982457e-06,1.0118285e-05,0,0.12948355,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.09709302,0.095656194,0.06849315,0.09590644,0,0,0,0,0,0.000173855,0.000534107,2.3982457e-06,5.0591425e-06,0.032470826,0.4768531,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.395903,0.4759632,0.7864583,0.47611737,0,0,0,0,0,0.24151008,0.30237094,0.90536845,0.90603757,0.5925926,0.10535061,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.075581394,0.07439926,0.052511416,0.0748538,0,0,0,0,0,0.000581128,0.001730204,2.3982457e-06,6.323928e-06,0,0.12948355,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.32693496,0.43010628,0.7552083,0.41570333,0,0,0,0,0,0.7686107,0.695974,1,1,0.6666667,0.13000357,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.13604651,0.13585952,0.09589041,0.13600668,0,0,0,0,0,0.001569859,0.005193629,2.3982457e-06,7.5887137e-06,0,0.21606515,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.090697676,0.09057301,0.06849315,0.09039265,0,0,0,0,0,1.0783191e-05,1.9777888e-05,2.3982457e-06,5.0591425e-06,0,0.12948355,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.27189317,0.33628407,0.5442708,0.33508772,0,0,0,0,0,0.053800166,0.12804887,1,0.9999942,0.7037037,0.13000357,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.19127907,0.19408503,0.1324201,0.19381788,0,0,0,0,0,0.005487504,0.008796744,2.3982457e-06,8.8535e-06,0,0.30316833,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.06569768,0.06561922,0.0456621,0.065831244,0,0,0,0,0,0.000153063,0.000345329,2.3982457e-06,5.0591425e-06,0,0.30316833,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.2612827,0.34840718,0.6276042,0.34118629,0,0,0,0,0,0.24704337,0.27239475,1,0.99999565,0.6296296,0.043161187,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.24593024,0.24722736,0.1780822,0.24644946,0,0,0,0,0,0.001511822,0.001526943,1.5988307e-06,8.8535e-06,0.032470826,0.4768531,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.23409338,0.32047135,0.640625,0.3125992,0.7,0,0,0,0,0.77004486,0.6748788,0.99961233,1,0.7777778,0.043161187,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.5046512,0.5064695,0.35388127,0.50710106,0,0,0,0,0,0.001904835,0.002442708,2.3982457e-06,6.323928e-06,0.032470826,0.4768531,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.06337209,0.063308686,0.043378994,0.06282373,0,0,0,0,0,3.6210004e-05,0.000170039,2.3982457e-06,2.5295712e-06,0.032470826,0.12948355,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.1704306,0.2640726,0.5885417,0.25046992,0,0,0,0,0,0.08302374,0.13044834,0.9685728,0.9686773,0.5925926,0.043161187,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.33081394,0.3336414,0.23744293,0.33182958,0,0,0,0,0,0.006328533,0.01068575,2.3982457e-06,8.8535e-06,0,0.30316833,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.08430233,0.08410351,0.061643835,0.08437761,0,0,0,0,0,0.000120412,0.000267268,2.3982457e-06,6.323928e-06,0,0.21606515,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.19960937,0.3167817,0.6432292,0.2948752,0,0,0,0,0,0.24078229,0.27462307,0.93678325,0.93735886,0.7777778,0.10535061,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.3255814,0.32578558,0.2283105,0.32548037,0,0,0,0,0,0.001694965,0.000574561,2.3982457e-06,5.0591425e-06,0,0.4768531,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.32229286,0.44012102,0.828125,0.4404788,1,0,0,0,0,0.7747701,0.73228776,0.93714696,0.9373603,0.7037037,0.21684596,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.13023256,0.12985213,0.09360731,0.12999165,0,0,0,0,0,0.002920749,0.003397999,2.3982457e-06,7.5887137e-06,0,0.30316833,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.08255814,0.08179297,0.061643835,0.082539685,0,0,0,0,0,2.873153e-05,0.000120334,2.3982457e-06,6.323928e-06,0,1,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.14920966,0.22454078,0.49739584,0.2123538,0,0,0,0,0,0.07859432,0.12885323,0.99961233,0.99999565,0.6666667,0.13000357,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.30406976,0.30637708,0.21689498,0.30543023,0,0,0,0,0,0.012521012,0.011442787,2.3982457e-06,1.0118285e-05,0,0.4768531,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.0622093,0.06284658,0.047945205,0.06232247,0,0,0,0,0,0.000270679,0.00033362,2.3982457e-06,6.323928e-06,0,0.21606515,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.3017351,0.3652741,0.5989583,0.3667241,0,0,0,0,0,0.2732159,0.31076676,0.90571976,0.90604043,0.7777778,0.030871723,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.13546512,0.13724583,0.098173514,0.13667502,0,0,0,0,0,0.000820244,0.001293522,2.3982457e-06,8.8535e-06,0,0.4768531,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.38728198,0.52392846,0.7604167,0.50680083,0,0,0,0,0,0.7523716,0.7299695,0.96819746,0.96868014,1,0.13000357,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.2133721,0.21626617,0.15296803,0.21420217,0,0,0,0,0,0.004415019,0.002427353,2.3982457e-06,6.323928e-06,0,0.30316833,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0,0,0,0.000167084,0,0,0,0,0,3.745149e-05,6.506326e-05,2.3982457e-06,5.0591425e-06,0,0.4768531,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.20093568,0.277777,0.47395834,0.26304823,0,0,0,0,0,0.069587074,0.1359511,0.99961233,0.99999565,0.4814815,0.10535061,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.7145349,0.7171904,0.51369864,0.7186299,0,0,0,0,0,0.01507943,0.009920203,2.3982457e-06,8.8535e-06,0,0.30316833,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.11744186,0.11737523,0.08219178,0.116959065,0,0,0,0,0,0.000168612,0.000282882,2.3982457e-06,5.0591425e-06,0.032470826,0.30316833,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.29775617,0.40849555,0.7552083,0.40693662,0,0,0,0,0,0.28471082,0.33352247,0.9685737,0.96867585,0.6666667,0.13000357,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.23430233,0.23567468,0.16438356,0.23458646,0,0,0,0,0,0.002556261,0.001529422,2.3982457e-06,6.323928e-06,0.032470826,0.30316833,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.3448401,0.4469732,0.7994792,0.4513419,0,0,0,0,0,0.77291894,0.6998177,0.96857315,0.9686787,0.8888889,0.10535061,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.29127908,0.29205176,0.21004567,0.29289892,0,0,0,0,0,0.002968623,0.002435422,2.3982457e-06,7.5887137e-06,0.032470826,0.12948355,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0,0.000462107,0,0.000334169,0,0,0,0,0,2.1483618e-05,9.9120945e-05,2.3982457e-06,5.0591425e-06,0,0.4768531,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.29775617,0.36316574,0.59375,0.35757622,0,0,0,0,0,0.0732523,0.14512466,1,0.99999565,0.25925925,0.13000357,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.33313954,0.33410352,0.23744293,0.33366752,0,0,0,0,0,0.007064681,0.010712781,2.3982457e-06,8.8535e-06,0.032470826,0.30316833,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.1,0.10027727,0.07305936,0.09991646,0,0,0,0,0,0.000162688,0.001894453,2.3982457e-06,6.323928e-06,0.032470826,0.4768531,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.35412428,0.45698792,0.8255208,0.44657737,0,0,0,0,0,0.22765526,0.30676585,0.9367529,0.9373574,0.5555556,0.13000357,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.23023255,0.23336414,0.15981735,0.23224728,0,0,0,0,0,0.001359758,0.001634233,2.3982457e-06,7.5887137e-06,0,0.4768531,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.37667152,0.4996823,0.8958333,0.48545584,0,0,0,0,0,0.7243849,0.68859506,0.93714607,0.9373632,0.6666667,0.043161187,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
miniVite,q-c,1.7849776,0.18398784,-0.23495412,-0.51143223,0.32381663,-1.9575562,0.4940367,1.0871466,1.6229495,2.282161,-1.6939054,0.08084954,-1.1241497,0.23579909,0.8647685,0,0.23372093,0.23382625,0.16438356,0.23458646,0,0,0,0,0,0.005336101,0.004224515,2.3982457e-06,7.5887137e-06,0.032470826,0.4768531,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
