machine,app,duration,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,REALTIME (sec),duration_ratio_1_2
corona,laghos,0.7,2000000.0,45965150412.0,12218278265.0,4000000.0,1940490487.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,539840.0,3081776.0,77767918750.0,0.005002,1.2857142857142858
corona,laghos,0.8333,27210000000.0,45354466915.0,12160455726.0,4000000.0,1870032967.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,545980.0,3081776.0,79898453205.0,0.005001,0.8799951998079922
corona,laghos,0.75,29708000000.0,49575563845.0,13221991895.0,6000000.0,1939293031.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,544436.0,3083581.0,86098777556.0,41.588044,1.2444
corona,laghos,0.75,4000000.0,49283710339.0,13188263216.0,8000000.0,2059774343.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,547500.0,3083581.0,86207038630.0,41.367374,1.0
corona,laghos,0.8333,2000000.0,55672614867.0,14855157376.0,10000000.0,2222894661.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,539828.0,3086263.0,98072891733.0,54.56461,1.3399735989439578
corona,laghos,0.8333,4000000.0,55783324304.0,14816390249.0,4000000.0,614472517.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,539421.0,3086263.0,97252345674.0,46.775159,1.0999639985599423
corona,laghos,0.9166,2000000.0,8423756.0,16134363823.0,10000000.0,294110.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,539828.0,3088583.0,106069000000.0,59.551987,1.2364171939777437
corona,laghos,0.9,36520000000.0,60898628568.0,16285838544.0,8000000.0,686619649.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,545944.0,3088583.0,104744000000.0,59.809019,0.9814444444444443
corona,laghos,1.8,4000000.0,4490283.0,31668204057.0,16000000.0,1223559418.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,547093.0,3099790.0,224873000000.0,103.608273,0.7314444444444445
corona,laghos,1.8,78558000000.0,137542000000.0,31445583026.0,10000000.0,1240281481.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,547476.0,3099792.0,12276734249.0,113.502574,0.5555555555555556
corona,laghos,0.1333,3622000000.0,5779711224.0,1776946273.0,13452000000.0,273920697.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,542521.0,3064540.0,8788332299.0,5.839573,9.876969242310578
corona,laghos,0.1333,3644000000.0,5753398374.0,1792730232.0,13534000000.0,73621005.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,541396.0,3064540.0,9453805426.0,5.796726,7.376594148537134
corona,laghos,0.15,2000000.0,6753792010.0,2033367684.0,15560000000.0,274377902.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,539840.0,3065152.0,10996559610.0,6.746845,9.777333333333333
corona,laghos,0.15,4158000000.0,6728824695.0,2039898286.0,15426000000.0,301394340.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,543658.0,3065152.0,11222196911.0,6.588497,7.444000000000001
corona,laghos,0.1666,4736000000.0,7523192221.0,2281287974.0,17528000000.0,352517149.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,544424.0,3065760.0,12758445560.0,7.268796,8.8031212484994
corona,laghos,0.2,4734000000.0,7572890134.0,2285629802.0,2000000.0,332214436.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,547464.0,3065760.0,12602858508.0,7.307671,5.583
corona,laghos,0.1833,5252000000.0,8510993284.0,2534766686.0,19428000000.0,382733968.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,541360.0,3066433.0,14250763924.0,8.240768,8.637752318603383
corona,laghos,0.1833,5254000000.0,8390242143.0,2526534746.0,19426000000.0,108126096.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,541360.0,3066433.0,14086693848.0,7.974735,6.637206764866339
corona,laghos,0.1833,5858000000.0,3860207.0,2781950454.0,21616000000.0,428839191.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,542880.0,3067041.0,15885187414.0,10.383775,8.728859792689581
corona,laghos,0.2,2000000.0,9383766483.0,2794358712.0,2000000.0,302920309.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,547476.0,3067041.0,15474300013.0,9.23152,5.9165
corona,laghos,0.2166,6410000000.0,10279165111.0,3040762661.0,23644000000.0,466252034.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,547488.0,3067714.0,17361792416.0,9.652613,60.787626962142205
corona,laghos,0.2166,6406000000.0,10202619248.0,3048199514.0,23620000000.0,461955566.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,547093.0,3067714.0,17271544061.0,9.549016,10.618651892890119
corona,laghos,0.15,3674000000.0,6006469507.0,1722212739.0,13494000000.0,240750404.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,547464.0,3062651.0,10013752395.0,5.933347,88.22200000000001
corona,laghos,0.15,3702000000.0,5989140750.0,1711408319.0,13594000000.0,242660140.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,544412.0,3062651.0,10039110192.0,5.968119,15.777333333333335
corona,laghos,0.1666,4248000000.0,6884251497.0,1971790356.0,2000000.0,81303860.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,544424.0,3062958.0,11575060608.0,6.690824,115.74609843937576
corona,laghos,0.15,4216000000.0,6903868404.0,1968925327.0,15472000000.0,316670262.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,547500.0,3062958.0,11703667276.0,6.62998,20.222
corona,laghos,0.2,4754000000.0,7830856783.0,2212259851.0,17428000000.0,276041722.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,545944.0,3063261.0,13229831165.0,7.354316,96.083
corona,laghos,0.1666,4808000000.0,7856245989.0,2214013136.0,4000000.0,316441294.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,539816.0,3063261.0,13194089874.0,7.315557,19.00720288115246
corona,laghos,0.1833,4000000.0,8718831361.0,2453695320.0,19454000000.0,103539220.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,542521.0,3063568.0,15060899256.0,8.189319,133.29678123295145
corona,laghos,0.1666,5352000000.0,8723875614.0,2449717971.0,4000000.0,367351433.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,539840.0,3063568.0,14818023911.0,8.252123,22.80912364945978
corona,laghos,0.2,5934000000.0,3375523.0,2733655661.0,21662000000.0,385677745.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,547452.0,3063871.0,16284389697.0,8.956527,119.33299999999998
corona,laghos,0.2,5828000000.0,9700944645.0,2685706347.0,21324000000.0,427019203.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,539421.0,3063871.0,16438488818.0,8.974986,18.9165
corona,laghos,0.2166,6426000000.0,10582847489.0,2943439394.0,23448000000.0,122245583.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,538308.0,3064239.0,18485122552.0,9.7035,120.49861495844877
corona,laghos,0.2166,6426000000.0,10700191814.0,2954416432.0,23462000000.0,452501670.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,538332.0,3064239.0,18171887691.0,9.64205,18.774699907663898
corona,laghos,0.3,10870000000.0,18934002521.0,4452908123.0,38654000000.0,611.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,539840.0,3064554.0,26726148977.0,15.258181,87.94433333333333
corona,laghos,0.3166,10900000000.0,19122401045.0,4474246563.0,38778000000.0,589254376.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,541372.0,3064554.0,29576377785.0,0.005002,13.05527479469362
corona,laghos,0.3333,12640000000.0,22000984228.0,5143363481.0,2000000.0,574480071.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,538308.0,3065166.0,35439075978.0,17.073232,86.30843084308431
corona,laghos,0.3333,2000000.0,21993676441.0,5140748821.0,2000000.0,671285823.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,545561.0,3065166.0,35295269920.0,17.101915,13.151215121512152
corona,laghos,0.3833,2000000.0,24838670224.0,5806140417.0,50944000000.0,720704610.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,539828.0,3065774.0,39642464812.0,21.371102,75.1802765457866
corona,laghos,0.3666,14302000000.0,24971046294.0,5819479757.0,4000000.0,723187097.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,538296.0,3065774.0,35189650628.0,19.630458,12.138570649208948
corona,laghos,0.4,16038000000.0,28083569057.0,6515885215.0,2000000.0,889118649.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,541348.0,3066447.0,44948994276.0,21.622775,83.83324999999999
corona,laghos,0.4166,16062000000.0,27894708174.0,6497597032.0,56968000000.0,895000533.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,544424.0,3066447.0,44987874904.0,21.542062,12.401824291886701
corona,laghos,0.45,17696000000.0,30810149788.0,7172197317.0,62822000000.0,875148538.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,541360.0,3067055.0,48776078648.0,23.76076,74.8888888888889
corona,laghos,0.45,17826000000.0,30775782009.0,7171873157.0,63210000000.0,893289145.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,547452.0,3067055.0,50378843401.0,23.706673,11.814666666666668
corona,laghos,0.5,19586000000.0,33826730937.0,7858840828.0,69394000000.0,987324736.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,538308.0,3067728.0,54902594597.0,25.988443,45.6332
corona,laghos,0.5333,17736000000.0,34422945171.0,7930607168.0,2000000.0,289247635.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,544448.0,3067728.0,55661925711.0,25.942924,42.65891618226139
