machine,app,duration,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,REALTIME (sec),duration_ratio_2_1
quartz,miniFE.x,0.1833,650937500.0,2264062500.0,305750000.0,5161875000.0,62187500.0,10000000.0,11000000.0,0.0,25.609375,574961352.7,23841448.97,120629.5938,10749.32813,18000000.0,2.674774672,0.0905619203491544
quartz,miniFE.x,0.3333,4671000000.0,18291000000.0,1849000000.0,40959000000.0,392000000.0,95000000.0,102000000.0,4000000.0,3.5,4941205852.0,201416801.5,24789.5,1301.0,103000000.0,8.8839925,0.7500750075007501
quartz,miniFE.x,0.1166,193062500.0,665968750.0,96031250.0,1528250000.0,23312500.0,3000000.0,5656250.0,0.0,31.453125,176585461.4,7495531.859,120629.5938,10749.45313,6437500.0,0.925864594,
quartz,miniFE.x,0.1,1323000000.0,5187000000.0,530000000.0,11646000000.0,115000000.0,27000000.0,29000000.0,1000000.0,5.0,1415237362.0,57501690.0,24789.5,1302.0,30000000.0,2.4112865,1.0
quartz,miniFE.x,0.1,59062500.0,200500000.0,31406250.0,465375000.0,8687500.0,968750.0,1531250.0,0.0,24.734375,53986426.34,2401636.484,120629.5938,10749.53125,3250000.0,0.432423312,0.16599999999999998
quartz,miniFE.x,0.1666,1993000000.0,7813000000.0,793000000.0,17519000000.0,185000000.0,40000000.0,48000000.0,1000000.0,5.0,2122789241.0,86492604.0,24786.0,1300.0,48000000.0,3.6565345,0.8001200480192077
quartz,miniFE.x,0.1,84937500.0,291406250.0,43562500.0,673062500.0,14531250.0,1000000.0,3312500.0,0.0,26.4375,78945915.06,3439966.422,120629.5938,10749.46875,4343750.0,0.522539266,0.16599999999999998
quartz,miniFE.x,0.2166,2976000000.0,11679000000.0,1188000000.0,26176000000.0,254000000.0,60000000.0,66000000.0,2000000.0,4.5,3178965968.0,129602543.0,24789.5,1298.0,73000000.0,5.4957385,0.8462603878116344
quartz,miniFE.x,0.1166,121375000.0,422687500.0,59156250.0,972250000.0,7500000.0,2000000.0,2000000.0,0.0,28.3125,114459845.9,4893230.375,120583.0938,10749.39063,5125000.0,0.677450109,0.1423670668953688
quartz,miniFE.x,0.4333,6071000000.0,23818000000.0,2418000000.0,53324000000.0,480000000.0,122000000.0,134000000.0,6000000.0,4.5,6450943163.0,263029910.0,24789.5,1296.0,139000000.0,11.3711005,0.7692130163858758
quartz,miniFE.x,0.1333,247687500.0,859281250.0,120468750.0,1969656250.0,17906250.0,3968750.0,4187500.0,0.0,36.09375,224042609.0,9429217.203,120583.0938,10749.35938,7875000.0,1.098881609,0.1245311327831958
quartz,miniFE.x,0.2333,3037000000.0,11904000000.0,1215000000.0,26687000000.0,247000000.0,61000000.0,72000000.0,3000000.0,5.0,3228372380.0,131602477.5,24789.5,1297.5,76000000.0,5.5321565,0.7856836690955851
quartz,miniFE.x,0.1166,130437500.0,444906250.0,67281250.0,1025000000.0,26187500.0,2000000.0,5843750.0,0.0,21.734375,117814339.5,5047038.344,120629.5938,10749.42188,5593750.0,0.694417406,
quartz,miniFE.x,0.6666,9508000000.0,37286000000.0,3763000000.0,83405000000.0,797000000.0,190000000.0,204000000.0,11000000.0,4.5,10073272522.0,410838873.0,24789.5,1296.5,216000000.0,17.852263,0.774977497749775
quartz,miniFE.x,0.1333,386031250.0,1336312500.0,186375000.0,3054312500.0,49750000.0,6000000.0,10656250.0,0.0,39.8125,342829855.3,14319480.84,120583.0938,10749.32813,11375000.0,1.642450938,0.1245311327831958
quartz,miniFE.x,0.2833,3814000000.0,14933000000.0,1511000000.0,33448000000.0,318000000.0,77000000.0,84000000.0,4000000.0,4.5,4035559624.0,164432573.0,24789.5,1298.5,96000000.0,7.208269,0.7645605365337098
quartz,miniFE.x,0.1166,159718750.0,548843750.0,80562500.0,1261187500.0,26250000.0,2000000.0,5906250.0,0.0,39.015625,145865908.3,6200168.984,120629.5938,10749.34375,6312500.0,0.823263953,0.1423670668953688
quartz,miniFE.x,0.95,13763000000.0,53925000000.0,5425000000.0,120548000000.0,1241000000.0,273000000.0,321000000.0,15000000.0,5.0,14502378109.0,591746164.5,24789.5,1296.0,294000000.0,26.3073955,0.7894736842105263
quartz,miniFE.x,0.1666,556937500.0,1925375000.0,267718750.0,4397437500.0,63375000.0,8812500.0,11937500.0,0.0,14.296875,486949283.5,20252431.88,120629.5938,10749.34375,15843750.0,2.249256391,0.09963985594237695
quartz,miniFE.x,0.3166,4592000000.0,17971000000.0,1820000000.0,40242000000.0,392000000.0,92000000.0,105000000.0,5000000.0,5.0,4842024437.0,197328007.5,24789.5,1297.0,116000000.0,8.600737,0.8420720151610865
quartz,miniFE.x,0.1166,193687500.0,663250000.0,98343750.0,1524218750.0,30937500.0,3000000.0,7031250.0,0.0,20.859375,173725341.5,7370130.203,120629.5938,10749.40625,6656250.0,0.903712609,0.1423670668953688
quartz,miniFE.x,1.3333,18765000000.0,73498000000.0,7364000000.0,164224000000.0,1733000000.0,371000000.0,451000000.0,26000000.0,4.0,19734415023.0,805446707.5,24789.5,1297.0,407000000.0,36.1294385,0.7624690617265432
quartz,miniFE.x,0.1833,740875000.0,2583312500.0,344531250.0,5888593750.0,94531250.0,12000000.0,16531250.0,0.0,26.171875,656487373.1,27226259.22,120629.5938,10749.32813,21062500.0,3.054894406,0.0905619203491544
quartz,miniFE.x,0.3833,5359000000.0,20972000000.0,2113000000.0,46945000000.0,451000000.0,108000000.0,117000000.0,6000000.0,4.5,5647324743.0,230076237.5,24789.5,1297.5,135000000.0,9.8782645,0.7826767545003913
quartz,miniFE.x,0.1166,218250000.0,756781250.0,107375000.0,1735437500.0,15343750.0,3000000.0,3906250.0,0.0,21.046875,200891905.0,8520910.422,120629.5938,10749.39063,7375000.0,1.017271984,0.1423670668953688
quartz,miniFE.x,1.7833,24539000000.0,96062000000.0,9638000000.0,214607000000.0,2377000000.0,483000000.0,581000000.0,25000000.0,4.5,25767982351.0,1051784220.0,24789.5,1299.5,592000000.0,50.0673675,0.7382941737228733
quartz,miniFE.x,0.2333,987375000.0,3410906250.0,470375000.0,7769968750.0,142250000.0,15500000.0,24812500.0,1000000.0,10.953125,851290595.2,35180681.08,120629.5938,10749.29688,26156250.0,3.904473609,0.07115302186026574
quartz,miniFE.x,0.4333,6130000000.0,23987000000.0,2424000000.0,53695000000.0,512000000.0,123000000.0,141000000.0,6000000.0,5.5,6453014173.0,263222221.5,24789.5,1296.5,146000000.0,11.712288,0.8077544426494345
quartz,miniFE.x,0.1333,248781250.0,862500000.0,121906250.0,1976156250.0,35687500.0,4000000.0,7843750.0,0.0,12.984375,228857898.3,9677857.984,120629.5938,10749.35938,8156250.0,1.128259828,0.24981245311327835
quartz,miniFE.x,0.1166,1517000000.0,5946000000.0,610000000.0,13349000000.0,133000000.0,31000000.0,35000000.0,1000000.0,30.0,1616501717.0,65760082.0,24789.5,1299.0,37000000.0,2.7670605,0.8576329331046313
quartz,miniFE.x,0.1,65812500.0,224968750.0,34281250.0,520718750.0,9312500.0,1000000.0,1781250.0,0.0,11.859375,61864248.81,2737783.297,120629.5938,10749.5,3531250.0,0.459217188,
quartz,miniFE.x,0.1666,2286000000.0,8950000000.0,908000000.0,20064000000.0,198000000.0,46000000.0,53000000.0,2000000.0,4.5,2424276721.0,98731914.5,24789.5,1297.0,52000000.0,4.4492135,0.8001200480192077
quartz,miniFE.x,0.1166,95718750.0,329562500.0,48562500.0,759906250.0,16093750.0,1000000.0,3500000.0,0.0,29.296875,89948513.98,3910364.078,120629.5938,10749.39063,4468750.0,0.569148578,
quartz,miniFE.x,0.25,3406000000.0,13365000000.0,1359000000.0,29949000000.0,288000000.0,69000000.0,77000000.0,4000000.0,5.0,3631380692.0,147929794.5,24789.5,1297.5,75000000.0,6.238484,0.8
quartz,miniFE.x,0.1,136875000.0,478218750.0,66312500.0,1098125000.0,18906250.0,2000000.0,4250000.0,0.0,17.65625,130324344.7,5566932.219,120629.5938,10749.34375,5375000.0,0.723424547,0.16599999999999998
quartz,miniFE.x,0.05,344000000.0,1311000000.0,145000000.0,3004000000.0,21000000.0,6000000.0,7000000.0,0.0,48.0,390142986.5,16605196.0,24789.5,1270.0,7000000.0,0.627903,1.0
quartz,miniFE.x,0.0833,18343750.0,57437500.0,11218750.0,137468750.0,1625000.0,0.0,0.0,0.0,22.5,15310648.95,762220.3906,120629.5938,10748.54688,843750.0,0.274591406,0.1992797118847539
quartz,miniFE.x,0.1,1272000000.0,4994000000.0,510000000.0,11206000000.0,85000000.0,26000000.0,28000000.0,1000000.0,33.0,1362970631.0,55482337.0,24789.5,1305.0,27000000.0,2.3129435,1.0
quartz,miniFE.x,0.1,55781250.0,189812500.0,28843750.0,439718750.0,8343750.0,250000.0,1562500.0,0.0,11.84375,49881222.91,2198357.656,120629.5938,10749.5,3031250.0,0.395420953,0.16599999999999998
quartz,miniFE.x,0.05,564000000.0,2211000000.0,228000000.0,4972000000.0,102000000.0,11000000.0,22000000.0,0.0,4.5,610089126.0,24742388.5,24789.5,1309.0,12000000.0,1.0335435,1.0
quartz,miniFE.x,0.1,27562500.0,90656250.0,15625000.0,212031250.0,3625000.0,0.0,0.0,0.0,27.109375,23237689.64,1118942.859,120583.0938,10749.70313,1406250.0,0.276160813,0.16599999999999998
quartz,miniFE.x,0.0833,852000000.0,3337000000.0,341000000.0,7493000000.0,80000000.0,17000000.0,23000000.0,0.0,4.5,911453142.0,37055673.5,24789.5,1307.0,20000000.0,1.5935625,1.0
quartz,miniFE.x,0.1,39531250.0,131250000.0,21500000.0,305593750.0,5343750.0,0.0,218750.0,0.0,20.015625,33751662.36,1565742.453,120629.5938,10749.6875,1718750.0,0.324598359,
