machine,app,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,duration_ratio_2_1
quartz,laghos,50278000000,1.67E+11,55940000000,4.93E+11,1546000000,1980000000,94000000,86000000,7978507,1.09E+11,79871432126,37771,2250605,8512000000,1.938222222
quartz,laghos,50262000000,1.67E+11,55930000000,4.93E+11,1544000000,1978000000,70000000,72000000,7978797,1.09E+11,79934855655,37771,2250605,8546000000,1.880928571
quartz,laghos,51202000000,1.70E+11,56972000000,5.02E+11,1674000000,2016000000,78000000,70000000,8127369,1.11E+11,81251079153,37771,2252069,8560000000,2.046535966
quartz,laghos,51224000000,1.70E+11,56982000000,5.02E+11,1564000000,2014000000,88000000,84000000,8127582,1.11E+11,81425990355,37771,2252069,8560000000,2.070662149
quartz,laghos,52096000000,1.73E+11,57988000000,5.11E+11,1592000000,2050000000,92000000,80000000,8273518,1.13E+11,83076457671,37771,2253533,8740000000,0.488383451
quartz,laghos,52132000000,1.73E+11,58006000000,5.11E+11,1600000000,2052000000,86000000,74000000,8273505,1.13E+11,82874164851,37771,2253533,8730000000,0.488071429
quartz,laghos,53006000000,1.76E+11,58996000000,5.20E+11,1686000000,2088000000,76000000,74000000,8417230,1.15E+11,84297742994,37771,2254955,8860000000,0.579571799
quartz,laghos,53024000000,1.76E+11,59006000000,5.20E+11,1612000000,2088000000,72000000,74000000,8415471,1.15E+11,84334165752,37771,2254954,8850000000,0.593037047
quartz,laghos,55010000000,1.83E+11,61218000000,5.39E+11,1722000000,2170000000,90000000,82000000,8728818,1.19E+11,87395861298,37771,2258117,9440000000,0.688866667
quartz,laghos,65882500000,1.06E+11,36747562500,2.88E+11,277250000,150750000,48937500,34062500,11845.71875,3746125996,17944072762,69842.90625,2108917.969,3283750000,0.805189745
quartz,laghos,54990000000,1.83E+11,61214000000,5.39E+11,1754000000,2168000000,128000000,96000000,8727180,1.19E+11,87556119460,37771,2258118,9302000000,0.8
quartz,laghos,66125062500,1.06E+11,36863250000,2.89E+11,274625000,148937500,48312500,33625000,11488.71875,3745715101,18541998563,69874.90625,2108918.969,3303875000,0.947418285
quartz,laghos,57982000000,1.93E+11,64542000000,5.69E+11,1750000000,2282000000,98000000,78000000,9209490,1.26E+11,92248688261,37771,2262896,9800000000,0.7899916
quartz,laghos,57992000000,1.93E+11,64548000000,5.69E+11,1814000000,2282000000,106000000,84000000,9207800,1.26E+11,92285015512,37771,2262895,9826000000,0.816322782
quartz,laghos,61444000000,2.05E+11,68406000000,6.03E+11,1966000000,2420000000,112000000,100000000,9757093,1.33E+11,97997123930,37771,2268343,10650000000,0.860014401
quartz,laghos,61466000000,2.05E+11,68414000000,6.03E+11,1936000000,2422000000,100000000,94000000,9758276,1.33E+11,97801707721,37771,2268343,10318000000,0.861403196
quartz,laghos,65418000000,2.18E+11,72840000000,6.42E+11,1984000000,2578000000,130000000,104000000,10389404,1.42E+11,1.04E+11,37771,2274566,11082000000,1.212944444
quartz,laghos,65480000000,2.18E+11,72868000000,6.42E+11,1988000000,2576000000,92000000,90000000,10392343,1.42E+11,1.04E+11,37771,2274566,11194000000,1.203666667
quartz,laghos,69288000000,2.31E+11,77106000000,6.80E+11,2140000000,2728000000,98000000,100000000,10996139,1.50E+11,1.10E+11,37771,2280544,11704000000,1.72569426
quartz,laghos,69266000000,2.31E+11,77106000000,6.80E+11,2226000000,2728000000,130000000,108000000,10996962,1.50E+11,1.10E+11,37771,2280544,11726000000,1.526315789
quartz,laghos,72274000000,2.41E+11,80442000000,7.09E+11,2392000000,2850000000,116000000,102000000,11482814,1.57E+11,1.15E+11,37771,2285302,12154000000,2.042408217
quartz,laghos,84884687500,1.36E+11,47357500000,3.71E+11,354625000,190812500,62625000,44562500,11193.125,4928548951,24488283829,69874.90625,2109753.25,4275187500,2.181818182
quartz,laghos,72260000000,2.41E+11,80436000000,7.09E+11,2384000000,2848000000,132000000,130000000,11483660,1.57E+11,1.15E+11,37771,2285304,12330000000,1.94165
quartz,laghos,85841750000,1.38E+11,47841312500,3.75E+11,364125000,196187500,63812500,44750000,11400,4838677680,23702947221,69875.875,2109753.281,4288687500,2.402140294
