machine,app,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,duration_ratio_1_2
ruby,kripke.exe,93857142.86,465732142.9,100035714.3,1078017857,5875000,2375000,196428.5714,107142.8571,6.651785714,187145684.2,40809266.86,938.7142857,19688.71429,6196428.571,1.2
ruby,kripke.exe,449125000,1825437500,460812500,4523000000,4375000,7625000,0,0,1166.90625,657545192.7,139773661.6,102539.75,2107144.531,48437500,1.200480192
ruby,kripke.exe,141142857.1,687857142.9,146732142.9,1602285714,7107142.857,2375000,232142.8571,107142.8571,6.178571429,268655535.1,40710046.86,938.7232143,19688.72321,6946428.571,1.200120012
ruby,kripke.exe,622000000,2633687500,637125000,6440750000,6000000,8000000,0,0,1191.6875,943343444,150895413.7,105812.6875,2107277.188,47875000,1.200480192
ruby,kripke.exe,3196428.571,21428571.43,5250000,45732142.86,839285.7143,589285.7143,17857.14286,17857.14286,3.410714286,12407284.79,10216640.2,938.7321429,19688.72321,1035714.286,1.501501502
ruby,kripke.exe,59562500,134562500,52062500,397187500,0,1937500,0,0,1179.375,45028289.72,36374233.84,105876.6875,2107279.188,5500000,1.250750751
ruby,kripke.exe,5250000,32357142.86,8178571.429,72678571.43,910714.2857,589285.7143,17857.14286,17857.14286,10.78571429,17888597.16,10260410.02,938.7232143,19688.72321,1107142.857,1.501501502
ruby,kripke.exe,73750000,182125000,66875000,522687500,0,2000000,0,0,1197.75,64544632.63,36507138.19,105877.6563,2107279.219,6250000,0.799519808
ruby,kripke.exe,8517857.143,50392857.14,13035714.29,117107142.9,1035714.286,589285.7143,17857.14286,17857.14286,3.955357143,27070715.35,10198407.6,938.7142857,19688.71429,1178571.429,1.332
ruby,kripke.exe,80875000,243625000,82937500,669500000,0,2000000,0,0,1205.84375,96861835,35634214.38,102540.7188,2107144.563,6312500,1.501501502
ruby,kripke.exe,13160714.29,75714285.71,19857142.86,179500000,1232142.857,589285.7143,17857.14286,17857.14286,3.116071429,39882382.94,10315654.86,938.7142857,19688.71429,1410714.286,1.666
ruby,kripke.exe,99375000,338812500,109687500,906437500,0,2000000,0,0,1165.75,141698759.3,36132773.97,105843.6875,2107278.156,6875000,1.250750751
ruby,kripke.exe,19125000,108232142.9,28607142.86,259660714.3,1571428.571,589285.7143,17857.14286,17857.14286,11.16071429,56339020.04,10339276.97,938.7232143,19688.73214,1482142.857,1.399759904
ruby,kripke.exe,119375000,457000000,142250000,1197250000,0,2000000,0,0,1184.25,200149533.8,35828209.06,102541.6563,2107144.594,8000000,1
ruby,kripke.exe,4125000,41839285.71,8125000,77000000,1767857.143,892857.1429,35714.28571,35714.28571,6.392857143,25082920.34,20441652.88,938.7232143,19688.73214,2482142.857,1.332
ruby,kripke.exe,85375000,237375000,72937500,581437500,0,0,0,0,1181.8125,86997034.38,72075032.63,105812.6875,2107277.188,25000000,0.799519808
ruby,kripke.exe,9357142.857,68571428.57,14607142.86,141625000,1785714.286,892857.1429,53571.42857,35714.28571,11.22321429,36936145.95,20322288.33,938.7321429,19688.72321,2678571.429,1.666
ruby,kripke.exe,105187500,335625000,97625000,821500000,0,0,0,0,1131.6875,131079564.1,72252202.06,102540.7188,2107144.563,25125000,1.250750751
ruby,kripke.exe,18125000,113232142.9,25410714.29,249500000,2267857.143,892857.1429,53571.42857,35714.28571,4.919642857,56664712.42,20315495.25,938.7232143,19688.72321,2732142.857,1.399759904
ruby,kripke.exe,138250000,500562500,139562500,1223250000,437500,0,0,0,1193.5625,200482481.1,72088847.28,105811.6875,2107277.156,24875000,1.200480192
