machine,app,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,duration_ratio_1_2
ruby,miniVite,2619469.027,3292035.398,460176.9912,9115044.248,0,0,0,0,0,74.7079646,2025.40708,999.7168142,19.10619469,0,1
ruby,miniVite,18343750,27531250,7031250,75000000,0,0,0,0,0,185739.3906,484464.8594,114230.0781,8146.546875,0,1.715265866
ruby,miniVite,17044247.79,21592920.35,2991150.442,59716814.16,0,0,0,0,0,28685.06195,15722.85841,999.7168142,19.13274336,0,0.666
ruby,miniVite,6566371.681,8371681.416,1185840.708,23044247.79,0,0,0,0,0,394.1061947,1383.283186,999.7168142,19.10619469,0,1.501501502
ruby,miniVite,18718750,28562500,7750000,77031250,0,0,0,0,0,580069.2656,1277958.563,114230.1875,8146.53125,0,1
ruby,miniVite,5716814.159,7203539.823,1008849.558,19964601.77,0,0,0,0,0,802.8672566,6264.061947,999.7168142,19.08849558,0,1
ruby,miniVite,31687500,45031250,11812500,123687500,0,0,0,0,0,1672222.578,2364548.656,104710.8906,7468.15625,0,1
ruby,miniVite,9433628.319,11893805.31,1681415.929,32955752.21,0,0,0,0,0,5071.99115,11022.00885,999.7168142,19.13274336,0,1
ruby,miniVite,1805309.735,2230088.496,318584.0708,6247787.611,0,0,0,0,0,296.7610619,1461.672566,999.7168142,19.10619469,0,1
ruby,miniVite,20562500,30343750,9031250,84750000,0,0,0,0,0,126469.3594,357603.9688,95191.79688,6789.71875,0,0.857632933
ruby,miniVite,8778761.062,11115044.25,1557522.124,30778761.06,0,0,0,0,0,23939.66372,39061.84071,999.7168142,19.13274336,0,1.501501502
ruby,miniVite,5150442.478,6460176.991,938053.0973,17982300.88,0,0,0,0,0,550.9734513,4075.389381,999.7168142,19.09734513,0,1
ruby,miniVite,21468750,35156250,10562500,92218750,0,0,0,0,0,406456.8281,1136408.563,118989.625,8485.765625,0,1
ruby,miniVite,1823008.85,2336283.186,336283.1858,6424778.761,0,0,0,0,0,1079.867257,6119.123894,999.7168142,19.10619469,0,1.501501502
ruby,miniVite,20687500,29812500,8062500,85281250,0,0,0,0,0,1525557.656,2682882,104711.3438,7468.15625,0,0.857632933
ruby,miniVite,9238938.053,11716814.16,1663716.814,32530973.45,0,0,0,0,0,4546.212389,19279.53097,999.7168142,19.13274336,0,1
ruby,miniVite,3327433.628,4212389.381,584070.7965,11592920.35,0,0,0,0,0,78.00884956,2982,999.7168142,19.09734513,0,1.501501502
ruby,miniVite,23062500,34406250,9031250,93250000,0,0,0,0,0,155182.4688,473008.5156,123748.9063,8824.984375,0,0.750187547
ruby,miniVite,9168141.593,11575221.24,1646017.699,32088495.58,0,0,0,0,0,36688.9469,31260.54867,999.7168142,19.13274336,0,1.501501502
ruby,miniVite,4743362.832,6053097.345,831858.4071,16743362.83,0,0,0,0,0,524.7345133,2812.079646,999.7168142,19.10619469,0,1.501501502
ruby,miniVite,21375000,31156250,8531250,86125000,0,0,0,0,0,746955.1875,1287415.328,104710.9531,7468.125,0,1
ruby,miniVite,8194690.265,10283185.84,1486725.664,28654867.26,0,0,0,0,0,1175.20354,9942.814159,999.7168142,19.12389381,0,1
ruby,miniVite,18750000,28593750,8906250,80375000,0,0,0,0,0,1439609.781,2221300.922,85672.79688,6111.28125,0,0.857632933
ruby,miniVite,7327433.628,9238938.053,1345132.743,25610619.47,0,0,0,0,0,6127.247788,12734.65487,999.7168142,19.12389381,0,1
ruby,miniVite,1646017.699,2070796.46,300884.9558,5752212.389,0,0,0,0,0,96.38053097,2502.061947,999.7168142,19.10619469,0,1.501501502
ruby,miniVite,20875000,29937500,7531250,82406250,0,0,0,0,0,128867.7344,420976.5469,118989.2344,8485.765625,0,1
ruby,miniVite,16584070.8,20884955.75,3008849.558,57663716.81,0,0,0,0,0,23031.79646,24932.15044,999.7256637,19.13274336,0,1.501501502
ruby,miniVite,4601769.912,5787610.619,814159.292,16035398.23,0,0,0,0,0,759.3716814,2720.097345,999.7168142,19.10619469,0,1
ruby,miniVite,27625000,39500000,9156250,106843750,0,0,0,0,0,532263.5313,1149001.984,104711.2813,7468.109375,0,1.166
ruby,miniVite,4619469.027,5840707.965,831858.4071,16141592.92,0,0,0,0,0,1451.132743,2546.212389,999.7256637,19.13274336,0,1
ruby,miniVite,35562500,48968750,11125000,135812500,125000,0,0,0,0,1802547.828,2580288.016,123706.2813,8825.03125,0,1
ruby,miniVite,16283185.84,20566371.68,2955752.212,56938053.1,0,0,0,0,0,8480.247788,14852.27434,999.7168142,19.13274336,0,1
ruby,miniVite,17699.11504,17699.11504,0,53097.34513,0,0,0,0,0,96.45132743,3460.477876,999.7256637,19.09734513,0,0.498498498
ruby,miniVite,29468750,40250000,8562500,110125000,0,0,0,0,0,133376.4844,462826.0313,95191.39063,6789.6875,0,1
ruby,miniVite,13292035.4,16814159.29,2336283.186,46460176.99,0,0,0,0,0,27494.65487,17326.51327,999.7256637,19.12389381,0,1
ruby,miniVite,4530973.451,5734513.274,831858.4071,15893805.31,0,0,0,0,0,429.1238938,2998.318584,999.7168142,19.09734513,0,1
ruby,miniVite,14062500,21562500,6500000,60406250,0,0,0,0,0,503617.4688,1061410.375,104710.9219,7468.109375,0,1.166
ruby,miniVite,1876106.195,2371681.416,336283.1858,6584070.796,0,0,0,0,0,1171.575221,7126.247788,999.7256637,19.12389381,0,1
ruby,miniVite,38781250,53031250,10593750,146406250,0,0,0,0,0,1565095.719,2446338.266,99951.42188,7128.96875,0,1
ruby,miniVite,13256637.17,16707964.6,2371681.416,46318584.07,0,0,0,0,0,6648.486726,15487.14159,999.7256637,19.13274336,0,1.501501502
ruby,miniVite,831858.4071,1044247.788,159292.0354,2902654.867,0,0,0,0,0,89.59292035,2083.858407,999.7256637,19.11504425,0,1
ruby,miniVite,14562500,24218750,7750000,64656250,0,0,0,0,0,161965.7031,466485.9063,99951.09375,7128.9375,0,1.166
ruby,miniVite,14743362.83,18619469.03,2690265.487,51522123.89,0,0,0,0,0,23102.68142,38234.51327,999.7168142,19.13274336,0,3.012048193
ruby,miniVite,2566371.681,3203539.823,442477.8761,8920353.982,0,0,0,0,0,343.4424779,4104.230088,999.7168142,19.10619469,0,1.501501502
ruby,miniVite,19437500,28906250,8250000,79656250,0,0,0,0,0,505038.3906,1146877.078,109470.4844,7807.3125,0,1
ruby,miniVite,7132743.363,9044247.788,1292035.398,24955752.21,0,0,0,0,0,713.7433628,5017.185841,999.7168142,19.12389381,0,1.501501502
ruby,miniVite,35031250,48125000,11031250,134500000,0,0,0,0,0,1729842.813,2633146.203,95191.82813,6789.734375,0,1.166
ruby,miniVite,19292035.4,24424778.76,3486725.664,67557522.12,0,0,0,0,0,4818.699115,7587.292035,999.7256637,19.12389381,0,1
ruby,miniVite,814159.292,1026548.673,159292.0354,2938053.097,0,0,0,0,0,124.380531,3011.955752,999.7168142,19.10619469,0,1
ruby,miniVite,25906250,36875000,8625000,100437500,0,0,0,0,0,169052.6875,532046.6406,104711,7468.09375,0,1
ruby,miniVite,14123893.81,17681415.93,2442477.876,49168141.59,0,0,0,0,0,26850.45133,17233.10619,999.7256637,19.13274336,0,1.501501502
ruby,miniVite,4035398.23,5097345.133,743362.8319,14070796.46,0,0,0,0,0,829.539823,2648.982301,999.7256637,19.09734513,0,1
ruby,miniVite,28718750,40500000,9875000,113375000,0,0,0,0,0,439262.7969,1073058.984,123749.1406,8825.015625,0,1
ruby,miniVite,5486725.664,6938053.097,991150.4425,19150442.48,0,0,0,0,0,1439.345133,3723.858407,999.7256637,19.12389381,0,1
ruby,miniVite,28156250,42218750,11281250,117375000,0,0,0,0,0,1938096.469,2615281.563,71393.89063,5093.703125,0,1
ruby,miniVite,9168141.593,11557522.12,1628318.584,32017699.12,0,0,0,0,0,4888.230088,9957.309735,999.7256637,19.10619469,0,1
ruby,miniVite,0,17699.11504,0,53097.34513,0,0,0,0,0,146.9115044,2839.929204,999.7168142,19.10619469,0,1.501501502
ruby,miniVite,20187500,30531250,7093750,80968750,0,0,0,0,0,128194.5313,561623.6094,114230.1094,8146.53125,0,1.166
