ranks,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_INS,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,FP_ARITH:SCALAR_SINGLE,FP_ARITH:SCALAR_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,PAPI_MEM_WCY,rp
0,0.036939235618916474,0.030503613478076484,0.031508859,0.032134203,0.016883496564829705,0.027465327072185214,0.012461059190031152,0.006910569,0.022879908367396503,0.029959052990970552,0.03587455,1,0.17944513629445247,0.028141126,0.000781421
0,0.3857410932458521,0.37152150817349944,0.3819800702245655,0.3832564217812261,0.3658090922379769,0.3801463361362892,0.35514018691588783,0.36585365853658536,0.2256865634889087,0.37628946163553995,0.4285335452754398,1,0.2569738480697392,0.3733082656639599,6.425249187388179e-07
0,0.3857410932458521,0.37152150817349944,0.3819800702245655,0.3832564217812261,0.3629586317789797,0.3793272905973572,0.3309968847352025,0.34959349593495936,0.22561387704460822,0.37628946163553995,0.4285335452754398,1,0.2569738480697392,0.3699747989919597,0
0,,,,,0.4189080543780149,0.43458556295730044,0.4213395638629283,0.39471544715447154,,,,1,0.2953922789539227,0.4233102657439631,2.0276108635566126e-05
0,,,,,0.4175559128782342,0.43354810527465326,0.3983644859813084,0.39390243902439026,0.2590408509299719,0.4289232623414016,0.49025192238569226,1,0.29537844195378504,0.4199767990719629,1.85346126801786e-05
0,0,5.465030363708634e-07,0,0,0,0,0,0,8.709183059557558e-07,2.1817684117892474e-07,0,1,0,0,0.059965082
0,0,0,0,0,3.654436485893875e-05,0,0,0,0,0,3.4606922711855775e-07,1,6.918500069730271e-06,6.666933344000428e-06,0.12039305494346086
0,5.940086131248903e-05,1.694159412749697e-05,1.4063664647228602e-05,2.0590803088385145e-05,3.654436485893875e-05,0,0,0,2.6340761544030523e-05,7.5505497736409464e-06,1.1658065400592157e-05,1,0.002144735,6.666933344000428e-06,0.039902995
0,5.940086131248903e-05,1.694159412749697e-05,1.4063664647228602e-05,2.0590803088385145e-05,3.654436485893875e-05,0,0,0,2.7292989650334822e-05,7.52577241195866e-06,1.1499185153916727e-05,1,0.002130898,6.666933344000428e-06,0.059965082
0,0.000121502,3.388318825499395e-05,2.8127329294457204e-05,4.118160617677026e-05,3.654436485893875e-05,0,0,0,5.234092536882313e-05,1.4580756266954672e-05,2.270144376702249e-05,1,0.004241041,2.0000800032001277e-05,0.069936059
0,0.000121502,3.388318825499395e-05,2.8127329294457204e-05,4.118160617677026e-05,3.654436485893875e-05,0,0,0,5.150524130968513e-05,1.3912276207216812e-05,2.1881872865113443e-05,1,0.004241041,1.333386668800085e-05,0.046543666
0,0.000180903,5.027827934612004e-05,4.062836453643818e-05,6.177240926515541e-05,7.308872971787752e-05,0,0,0,7.869614198847117e-05,2.116729640080947e-05,3.316824791155594e-05,1,0.006358102,2.6667733376001706e-05,0.069936059
0,0.000180903,5.027827934612004e-05,4.062836453643818e-05,6.157630637859937e-05,7.308872971787752e-05,0,0,0,7.823448301093653e-05,2.1189053898176256e-05,3.336293224601923e-05,1,0.00636502,2.0000800032001277e-05,0.069936059
0,0.000240303,6.721987347361703e-05,5.4692029183666765e-05,8.236321235354055e-05,3.654436485893875e-05,5.460303592879764e-05,0,0,0.000105506,2.837873580741768e-05,4.437545028096152e-05,1,0.008447489,3.3334666720002134e-05,0.069936059
0,0.000237603,6.721987347361703e-05,5.4692029183666765e-05,8.25593152400966e-05,7.308872971787752e-05,5.460303592879764e-05,0,0,0.000105667,2.8408603120797225e-05,4.44773781807591e-05,1,0.008468244,2.6667733376001706e-05,0.079967103
0,0.000299704,8.416146760111398e-05,6.875569383089538e-05,0.000102954,7.308872971787752e-05,5.460303592879764e-05,0,0,0.000130408,3.534384955306045e-05,5.4910045205153126e-05,1,0.011014252110141953,4.000160006400256e-05,0.4332627386126602
0,0.000299704,8.306846152837225e-05,6.875569383089538e-05,0.000102758,7.308872971787752e-05,5.460303592879764e-05,0,0,0.000129839,3.492885414069103e-05,5.489532765807814e-05,1,0.011014252110141953,4.000160006400256e-05,0.32524714044930986
0,0.001042215,0.000561805,0.000523481,0.000613214,0.000767432,0.00054603,0,0,0.000221896,0.000331183,0.000515406,1,0.013110557631105024,0.000340014,0.5132708223830194
0,0.001042215,0.000561805,0.000523481,0.000613214,0.000767432,0.00054603,0,0,0.000222219,0.000331674,0.000515013,1,0.013110557631105024,0.000320013,0.5065901473881944
0,0.001277119,0.000672199,0.000625052,0.000736366,0.000877065,0.000600633,0,0,0.000285684,0.000393506,0.000610336,1,0.01734468,0.000406683,0.5799575602056138
0,0.001277119,0.000671652,0.000625052,0.00073617,0.000913609,0.000600633,0,0,0.000285343,0.000393151,0.000611828,1,0.01734468,0.000406683,0.43036286601846485
0,0.001506622,0.000780406,0.00072506,0.00085697,0.000475077,0.000709839,0,0,0.000348024,0.000453797,0.000707397,1,0.021551127715511598,0.000480019,0.6466042939863231
0,0.001509322,0.000780953,0.00072506,0.000857166,0.000621254,0.000709839,0,0,0.000348187,0.000454176,0.000705548,1,0.021551127715511598,0.000460018,0.4904289949151249
0,0.001741525,0.0008908,0.000825068,0.000979926,0.00058471,0.000819046,0,0,0.000411584,0.000516659,0.000805578,1,0.02620036,0.000546689,0.7199717068037426
0,0.001741525,0.0008908,0.000825068,0.000979926,0.00116942,0.000819046,0,0,0.000410667,0.000516197,0.000803994,1,0.026207278262072364,0.000480019,0.5404941135405102
0,0.001976429,0.001001194,0.000926639,0.001102687,0.001279053,0.000873649,0,0,0.000473681,0.000577164,0.000899463,1,0.030413726304137967,0.000600024,0.4801395517014741
0,0.001973729,0.001000647,0.000925077,0.00110249,0.00058471,0.000873649,0,0,0.000474501,0.000578798,0.000899418,1,0.030420645,0.000580023,0.77997777
