machine,app,duration,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,REALTIME (sec)
corona,miniFE.x,0.1333,8500000000.0,18885852908.0,1247884471.0,52338000000.0,1203865700.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,293744.0,207055.0,11324327012.0,6.407267
corona,miniFE.x,0.0,,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,
corona,miniFE.x,0.2,12680000000.0,28244412420.0,1864043036.0,78196000000.0,1798136458.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,293744.0,207055.0,16419127223.0,9.870565
corona,miniFE.x,0.0166,,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,
corona,miniFE.x,0.05,1262000000.0,2743226398.0,202830453.0,7814000000.0,158092121.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,293744.0,207000.0,1529617560.0,0.976375
corona,miniFE.x,0.0166,,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,
corona,miniFE.x,0.1,4716000000.0,10575657505.0,702142099.0,29250000000.0,620131519.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,293744.0,207073.0,6188793506.0,3.583715
corona,miniFE.x,0.0166,,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,
corona,miniFE.x,0.05,2080000000.0,4656126859.0,312696203.0,12972000000.0,276724182.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,293744.0,207080.0,2669544025.0,1.591625
corona,miniFE.x,0.0166,,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,
corona,miniFE.x,0.0833,3152000000.0,7050573812.0,470210687.0,19544000000.0,413840029.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,293744.0,207075.0,4011061865.0,2.423858
corona,miniFE.x,0.0,,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,
