machine,app,args,duration,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,REALTIME (sec),PM_MATH_FLOP_CMPL,L1-DCACHE-LOAD-MISSES,L1-ICACHE-LOAD-MISSES,Overhead
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 4.5 -pa,1.6333,49754000000.0,243368000000.0,84132000000.0,676216000000.0,3516000000.0,1614000000.0,72000000.0,50000000.0,46501993.0,252769000000.0,76451475030.0,105104.0,2212455.0,5466000000.0,88.761424,,,,9.236576
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 4.5 -pa,0.4166,16495142857.0,27919785714.0,10209928571.0,78302071429.0,157857142.9,99714285.71,16607142.86,13000000.0,798720.7857,4535665937.0,6067261352.0,108957.75,2108958.929,981535714.3,10.91568475,,,,14.08031525
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 5,1.8,55260000000.0,270324000000.0,93452000000.0,751122000000.0,3914000000.0,1788000000.0,86000000.0,76000000.0,51560532.0,280784000000.0,84904167916.0,105104.0,2213063.0,6208000000.0,98.808336,,,,9.191664
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 5,0.4333,18144250000.0,30750035714.0,11254857143.0,86248142857.0,174785714.3,111285714.3,18535714.29,14464285.71,884459.4286,5040048806.0,6740411719.0,108901.75,2108968.804,1092285714.0,12.11433736,,,,13.88366264
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 5 -pa,1.8,55182000000.0,270272000000.0,93416000000.0,751036000000.0,3932000000.0,1786000000.0,88000000.0,74000000.0,51523216.0,280788000000.0,84849543130.0,105104.0,2213063.0,5940000000.0,96.785709,,,,11.214291
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 5 -pa,0.4666,18131928571.0,30729321429.0,11247500000.0,86193821429.0,175178571.4,111107142.9,18607142.86,14428571.43,884515.8214,5037974563.0,6713470434.0,108901.75,2108968.804,1083285714.0,12.1165957,,,,15.8794043
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 5.5,2.0,60694000000.0,297238000000.0,102738000000.0,825952000000.0,4290000000.0,1968000000.0,92000000.0,78000000.0,56660660.0,308800000000.0,93341367017.0,105104.0,2213737.0,6720000000.0,109.128632,,,,10.871368
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 5.5,0.4666,20060142857.0,33972607143.0,12426464286.0,95275642857.0,192678571.4,122250000.0,20250000.0,16035714.29,970212.0714,5541421144.0,7392859768.0,108901.75,2108980.821,1187607143.0,14.06038425,,,,13.93561575
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 5.5 -pa,1.95,60720000000.0,297254000000.0,102750000000.0,825980000000.0,4308000000.0,1966000000.0,108000000.0,102000000.0,56536720.0,308799000000.0,93359245753.0,105105.0,2213737.0,6850000000.0,108.957721,,,,8.042279
ruby,laghos,-p 3 -dim 3 -rs 2 -tf 5.5 -pa,0.4666,20122678571.0,34069642857.0,12459321429.0,95543821429.0,192714285.7,122107142.9,20357142.86,16000000.0,970329.0714,5540870986.0,7378344595.0,108901.75,2108980.821,1181750000.0,13.28077155,,,,14.71522845
