machine,app,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,duration_ratio_2_1
quartz,kripke.exe,15750000,128138888.9,28555555.56,262222222.2,3694444.444,4083333.333,194444.4444,138888.8889,15.04166667,74126649.26,53360339.44,525.0555556,30141.91667,18972222.22,0.666
quartz,kripke.exe,127562500,406000000,122437500,994625000,2875000,2000000,0,0,1180.8125,168215987.5,132097043.9,69912.75,2106186.969,30500000,1
quartz,kripke.exe,29416666.67,203055555.6,48805555.56,446722222.2,4166666.667,6388888.889,194444.4444,138888.8889,11.11111111,112091281.4,53423191.64,525.0555556,30141.91667,21222222.22,0.857632933
quartz,kripke.exe,170562500,604937500,179937500,1493500000,4312500,2000000,0,0,1147.1875,245865083.1,128928907.4,67669,2106052.375,30562500,0.666
quartz,kripke.exe,48583333.33,308027777.8,77138888.89,705222222.2,4750000,9611111.111,250000,166666.6667,7.833333333,165223552.8,53724425.58,525.0555556,30141.91667,21944444.44,0.699879952
quartz,kripke.exe,216562500,854875000,249687500,2112250000,7437500,1937500,0,0,1205.21875,373948833.7,132747592.2,67700,2106053.344,38375000,0.714408233
quartz,kripke.exe,73250000,443027777.8,113583333.3,1037694444,4944444.444,13777777.78,222222.2222,166666.6667,10.56944444,233498969.3,53610395.5,525.0555556,30141.91667,25722222.22,0.75
quartz,kripke.exe,267937500,1140062500,329750000,2821125000,13000000,3875000,0,0,1134.125,511297734.8,130111609,69880.75,2106185.969,45000000,0.555333333
quartz,kripke.exe,3666666.667,23305555.56,5638888.889,49944444.44,861111.1111,833333.3333,27777.77778,27777.77778,15.68055556,13013510.69,13287588.74,525.0555556,30141.91667,5638888.889,1
quartz,kripke.exe,64812500,117625000,48000000,363500000,0,0,0,0,900.84375,30648598.03,31524236.56,69880.75,2106185.969,15625000,1
quartz,kripke.exe,6333333.333,37111111.11,9027777.778,83250000,861111.1111,1194444.444,27777.77778,55555.55556,11.625,19171340.54,13378544.86,525.0555556,30141.91667,5888888.889,0.666
quartz,kripke.exe,64875000,144062500,52875000,419437500,1375000,0,0,0,856.15625,44248951.97,31528716.34,67700,2106053.344,17187500,1.250750751
quartz,kripke.exe,10888888.89,60277777.78,14638888.89,139250000,1138888.889,1777777.778,55555.55556,55555.55556,15.38888889,29398936.15,13232018.47,525.0555556,30141.90278,5944444.444,0.750750751
quartz,kripke.exe,76125000,199062500,66875000,553875000,812500,2000000,0,0,888,67608157.69,31165270.03,69911.78125,2106186.938,16125000,1.250750751
