machine,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,0.0166,404000000,552000000,158000000,1902000000,2000000,0,0,0,0,261309,243021440,123453176,105104,2209578,2000000,0.235257
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,0.0333,448000000,612000000,176000000,2112000000,4000000,0,0,0,0,292232,268504670,138440770,105104,2209882,2000000,0.260156
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,0.0166,448000000,612000000,174000000,2114000000,4000000,0,0,0,0,290317,269691400,138480860,105105,2209881,2000000,0.256567
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,0.0333,492000000,672000000,192000000,2322000000,4000000,0,0,0,0,320373,295175230,151732900,105105,2210249,4000000,0.281224
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,0.0333,492000000,674000000,192000000,2324000000,4000000,0,0,0,0,320188,294954700,151586350,105103,2210248,4000000,0.280205
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,0.0333,1042000000,2418000000,772000000,7528000000,20000000,14000000,0,0,0,419921,1417597700,729251100,105104,2210553,30000000,0.861175
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.2,3073393000,4842142700,1660750000,13048286000,8107143,2321428.5,71428.57,35714.285,0,23741.982,26164904,859891140,108951.75,2108926.5,174357140,1.1958277
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,0.0333,1042000000,2418000000,772000000,7526000000,20000000,14000000,0,0,0,419683,1420968300,723138750,105103,2210551,30000000,0.826264
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.2,3046607000,4801392600,1647500000,12938107000,8071428.5,2392857.2,71428.57,35714.285,0,23963.822,26166164,863669600,108901.75,2108925.5,173892860,1.8405946
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,0.0333,1216000000,2822000000,900000000,8780000000,24000000,16000000,0,0,0,490433,1655999000,846379140,105103,2211163,34000000,0.991011
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.2,3555607000,5603428400,1922571400,15099321000,9642857,2785714.2,250000,35714.285,0,25836.535,30532844,997484500,108901.75,2108936.5,209000000,1.3928609
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,0.0333,1218000000,2822000000,900000000,8784000000,24000000,16000000,0,0,0,489829,1658642000,844816640,105104,2211166,34000000,0.980487
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.2,3581428500,5643536000,1934500000,15202571000,9571429,2821428.5,250000,35714.285,0,26482.322,30515258,999398850,108958.734,2108937.5,206785710,1.4031247
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,0.0333,1388000000,3220000000,1028000000,10016000000,24000000,18000000,0,0,0,559200,1887147500,963323800,105104,2211774,40000000,1.120264
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.2,4059857200,6399107000,2193642800,17235820000,11000000,3464285.8,535714.3,107142.86,0,24353.303,34770670,1133711200,108958.734,2108948.5,232357140,1.5637293
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,0.0333,1388000000,3220000000,1026000000,10014000000,26000000,18000000,0,0,0,559481,1886822800,964562200,105104,2211773,40000000,1.076773
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.2166,4077964300,6424250000,2203535600,17312428000,11071429,3607142.8,500000,107142.86,0,26251.197,34781124,1130412200,108901.75,2108947.2,234321420,1.5755879
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,0.0333,1560000000,3620000000,1154000000,11266000000,30000000,20000000,0,0,0,629999,2122336600,1082581100,105104,2212446,44000000,1.215793
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.2166,4571892700,7206393000,2470928600,19413357000,12428571,4000000,785714.3,285714.28,0,25126.303,39109412,1248786800,108951.75,2108960.2,259607140,1.7622509
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,0.0333,1562000000,3622000000,1156000000,11270000000,30000000,20000000,0,0,0,628543,2124943100,1087088300,105104,2212447,44000000,1.936302
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.2,4562643000,7188571600,2465393000,19367285000,12464286,4000000,785714.3,285714.28,0,24894.41,39126720,1255393400,108902.734,2108959.5,262142860,1.765133
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,0.0333,1734000000,4022000000,1282000000,12518000000,34000000,22000000,0,0,0,698592,2358539300,1204160800,105104,2213055,50000000,1.380748
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.2333,5016893000,7904250000,2714285800,21304357000,14107143,4750000,1178571.4,428571.44,0,24750.072,43469932,1432659800,108958.734,2108971.2,292928580,1.9568442
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,0.05,1732000000,4024000000,1282000000,12520000000,34000000,20000000,0,0,0,698892,2357695700,1209100500,105105,2213054,50000000,1.41135
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.2,4967500000,7833178600,2689321500,21102035000,14000000,4714285.5,1178571.4,428571.44,0,26741.303,43438276,1387420200,108901.766,2108970.2,286035700,1.9232525
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,0.0666,1908000000,4428000000,1412000000,13770000000,36000000,24000000,0,0,0,769857,2597566200,1323217700,105104,2213727,54000000,1.516637
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.2166,5520071700,8703536000,2984607200,23439750000,15642857,5214285.5,1464285.8,571428.56,0,25357.232,47786480,1543205600,108845.75,2108981.2,325392860,2.8381445
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,0.0666,1906000000,4428000000,1412000000,13774000000,36000000,24000000,0,0,0,769803,2596097500,1323877400,105104,2213727,54000000,1.586497
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.2166,5524107300,8705143000,2988107300,23459107000,15392857,5285714.5,1464285.8,571428.56,0,24013.107,47785550,1532513900,108957.75,2108983.2,323857150,2.1472654
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,0.0833,2270000000,9274000000,3218000000,26376000000,80000000,58000000,0,0,0,2303614,9272703000,2938233900,105104,2208663,208000000,3.497384
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.1833,3688857000,5713643000,2043464300,15772572000,17678572,8392857,1500000,535714.3,0,57760.25,166899520,1219032700,108901.75,2108893.5,216214290,2.0472758
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,0.0833,2270000000,9274000000,3218000000,26376000000,80000000,58000000,0,0,0,2305432,9270941000,2934075100,105104,2208663,204000000,3.492073
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.1833,3704928500,5740500000,2050928500,15838857000,17642858,8392857,1500000,535714.3,0,58397,166961730,1214689500,108901.75,2108893.5,219464290,2.0562592
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,0.1,2646000000,10806000000,3750000000,30730000000,94000000,68000000,0,0,0,2684341,10803083000,3420701200,105104,2208970,238000000,4.0066
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.2,4315678700,6685214000,2389250000,18449179000,21071428,9857143,2071428.6,928571.44,0,63335.73,194500690,1409741300,108901.75,2108899,254285710,2.3623967
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,0.1,2646000000,10804000000,3750000000,30730000000,94000000,68000000,0,0,0,2687222,10803528000,3417088000,105105,2208970,246000000,4.021407
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.2166,4305786000,6671179000,2384678700,18408964000,20964286,10000000,2071428.6,928571.44,0,63195.055,194503620,1406084400,108901.75,2108899,252571420,2.3625445
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,0.1,3020000000,12340000000,4282000000,35088000000,108000000,78000000,2000000,0,0,3063273,12331416000,3904465200,105104,2209273,278000000,4.583014
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.2166,4879036000,7559000000,2704642800,20866142000,23892858,11500000,2321428.5,1214285.8,0,68567.79,222091570,1596638300,108902.734,2108904.2,291035700,2.688085
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,0.1,3022000000,12340000000,4282000000,35086000000,108000000,78000000,2000000,0,0,3063572,12337011000,3908932400,105104,2209273,278000000,4.595895
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.2166,4901214000,7596321300,2716535800,20962750000,23892858,11500000,2321428.5,1214285.8,0,69201.516,222080080,1614360400,108901.75,2108904.2,289285730,2.6832345
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,0.1166,3394000000,13868000000,4812000000,39436000000,122000000,88000000,2000000,0,0,3444526,13866509000,4390802400,105104,2209580,312000000,5.489472
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.2333,5466178600,8473964000,3032000000,23386000000,27285714,13142857,2821428.5,1535714.2,0,74227.14,249751220,1820620800,108957.75,2108910.8,328857150,3.0501573
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,0.1166,3390000000,13868000000,4812000000,39434000000,122000000,88000000,2000000,0,0,3442470,13859987000,4393456600,105104,2209580,312000000,5.172541
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.2333,5463928300,8469892600,3031321300,23376929000,27107142,12928571,2785714.2,1500000,0,75288.414,249683820,1809386500,108901.75,2108909.8,330392860,3.03785
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,0.1166,3768000000,15398000000,5342000000,43782000000,136000000,98000000,2000000,2000000,0,3822085,15390066000,4878178000,105104,2209883,340000000,5.767648
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.25,6099035600,9453107000,3380321500,26085680000,30214286,14678571,3214285.8,1714285.8,0,79103.914,277263550,2002539400,108901.75,2108915.2,361285730,3.35763
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,0.1166,3770000000,15400000000,5344000000,43790000000,134000000,98000000,2000000,2000000,0,3822664,15396554000,4871317500,105104,2209883,340000000,6.017222
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.25,6060821500,9394107000,3362143000,25929430000,30107142,14571429,3214285.8,1714285.8,0,80571.89,277295360,2012995800,108957.75,2108916.2,363107140,3.347889
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,0.1166,4146000000,16936000000,5876000000,48150000000,148000000,108000000,2000000,2000000,0,4203273,16927680000,5368520700,105104,2210251,394000000,6.519141
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.2333,6648643000,10303250000,3688678700,28442250000,33392858,16142857,3500000,1928571.4,0,85818.555,304836770,2194082000,108901.75,2108921.8,396928580,4.4449434
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,0.1333,4142000000,16932000000,5874000000,48142000000,148000000,108000000,2000000,2000000,0,4198983,16924149000,5357887000,105104,2210251,370000000,6.323946
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.25,6656036000,10321071000,3693071400,28481178000,33321428,16142857,3500000,1892857.1,0,85717.305,304881020,2202236200,108957.75,2108922.8,389607140,4.0124183
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,1.0833,33342000000,1.63E+11,56358000000,4.53E+11,2352000000,1078000000,50000000,52000000,0,31220044,1.69E+11,51138474000,105104,2210562,3718000000,59.306602
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.3166,10987964000,18616715000,6809392600,52198930000,105107144,66428572,10535714,8428571,0,543203.56,3036117500,4054363400,108957.75,2108925,647428540,7.603418
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,1.0833,33330000000,1.63E+11,56352000000,4.53E+11,2370000000,1078000000,86000000,66000000,0,31287616,1.69E+11,51174940000,105104,2210562,3720000000,59.622303
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.3166,11001072000,18630107000,6814678500,52244607000,105107144,66571428,10535714,8428571,0,543229.2,3036356900,4071027700,108901.75,2108924,650107140,7.6237974
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,1.2833,38850000000,1.90E+11,65688000000,5.28E+11,2754000000,1256000000,56000000,40000000,0,36363976,1.97E+11,59689603000,105104,2211175,4294000000,69.16845
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.35,12797465000,21625393000,7936321500,60767640000,122428570,77821430,12678571,9964286,0,628929.06,3539582500,4739259400,108957.75,2108936,756392800,8.538961
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,1.2666,38854000000,1.90E+11,65690000000,5.28E+11,2758000000,1256000000,54000000,44000000,0,36321692,1.97E+11,59664937000,105104,2211174,4346000000,70.1722
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.35,12892107000,21814250000,7976357400,61178180000,122785710,77642856,12678571,9928571,0,629578.4,3538296600,4702443500,108957.766,2108936,756857150,8.585028
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,1.45,44194000000,2.16E+11,74794000000,6.01E+11,3138000000,1430000000,70000000,70000000,0,41297896,2.25E+11,67941396000,105104,2211782,4888000000,78.99808
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.3833,14562000000,24664072000,9025143000,69181710000,139928580,88500000,14571429,11392857,0,713098.94,4032528100,5466853400,108901.75,2108946,862392800,9.700221
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,1.4333,44242000000,2.16E+11,74818000000,6.01E+11,3130000000,1430000000,70000000,106000000,0,41418496,2.25E+11,67922354000,105104,2211782,4834000000,79.55348
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.3666,14578643000,24700750000,9035000000,69266430000,139928580,88928570,14571429,11428571,0,713757.4,4031003600,5409707000,108901.75,2108946,859178560,9.933451
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,1.6166,49730000000,2.43E+11,84120000000,6.76E+11,3534000000,1608000000,74000000,48000000,0,46433884,2.53E+11,76527470000,105104,2212456,5526000000,88.34047
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.4,16472643000,27894215000,10199464000,78215430000,157678580,99892856,16571429,13107143,0,799621.94,4534444000,6120324000,108901.75,2108958,970035700,10.8865595
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,1.6333,49754000000,2.43E+11,84132000000,6.76E+11,3516000000,1614000000,72000000,50000000,0,46501990,2.53E+11,76451470000,105104,2212455,5466000000,88.76142
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.4166,16495143000,27919786000,10209928000,78302070000,157857140,99714290,16607143,13000000,0,798720.8,4535666000,6067261400,108957.75,2108959,981535740,10.915685
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,1.8,55260000000,2.70E+11,93452000000,7.51E+11,3914000000,1788000000,86000000,76000000,0,51560532,2.81E+11,84904165000,105104,2213063,6208000000,98.808334
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.4333,18144250000,30750036000,11254857000,86248145000,174785710,111285710,18535714,14464286,0,884459.44,5040048600,6740412000,108901.75,2108968.8,1092285700,12.114337
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,1.8,55182000000,2.70E+11,93416000000,7.51E+11,3932000000,1786000000,88000000,74000000,0,51523216,2.81E+11,84849540000,105104,2213063,5940000000,96.785706
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.4666,18131930000,30729320000,11247500000,86193820000,175178580,111107144,18607142,14428571,0,884515.8,5037974500,6713470500,108901.75,2108968.8,1083285800,12.116595
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,2,60694000000,2.97E+11,1.03E+11,8.26E+11,4290000000,1968000000,92000000,78000000,0,56660660,3.09E+11,93341370000,105104,2213737,6720000000,109.12863
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.4666,20060144000,33972607000,12426464000,95275640000,192678580,122250000,20250000,16035714,0,970212.06,5541421000,7392859600,108901.75,2108980.8,1187607200,14.060384
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,1,1.95,60720000000,2.97E+11,1.03E+11,8.26E+11,4308000000,1966000000,108000000,102000000,0,56536720,3.09E+11,93359240000,105105,2213737,6850000000,108.95772
ruby,-0.07348504,-0.22814302,1.8522673,1.5471712,-0.45808536,0.12385513,0.60273147,-1.3250586,0.7935943,-0.8368687,-0.52401435,-1.7999631,1.0976883,0.5085195,-0.8396667,56,0.4666,20122680000,34069643000,12459321000,95543820000,192714290,122107144,20357142,16000000,0,970329.06,5540871000,7378344400,108901.75,2108980.8,1181750000,13.280771
