machine,app,duration,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,REALTIME (sec),PM_MATH_FLOP_CMPL,L1-DCACHE-LOAD-MISSES,L1-ICACHE-LOAD-MISSES,Overhead
lassen,laghos,0.5333,2172516891,2426959597,1369543771,10654294303,306939552.2,279599629.1,67022913.66,8841325.539,-1,11333333.33,5330000000,731120,375074,6680226348,4.840253667,,,,27.15774633
lassen,laghos,0.6,2418876782,2655780701,1519916731,11823869036,345722589.3,284614960.2,75828534.28,9954931.303,-1,12000000,5816666667,731120,375276.6667,7558148960,5.269302333,,,,30.73069767
lassen,laghos,0.55,2414049894,2678344564,1491346789,11778201798,343168049,299368577.6,70564641.69,10349903.56,-1,12000000,5880000000,731129.3333,375276.6667,7499395743,5.122437,,,,27.877563
lassen,laghos,0.6333,2633401411,2903199818,1638813532,12618809719,384553390.1,302762958.6,74531309.95,10279056.93,-1,12666666.67,6377333333,731129.3333,375501,8456267228,5.650259333,,,,32.34774067
lassen,laghos,0.6,2622644409,2940291523,1662964032,12729075730,378831879.7,312323036.9,75942945.82,10038818.78,-1,12666666.67,6538000000,731129.3333,375501,8231505981,5.779829,,,,30.220171
lassen,kripke.exe,0.1166,17378135.42,61577638.45,53133214.83,165067860.4,4213438.251,31967029.78,3404025.301,11918925.74,-1,666666.6667,46000000,731148,6.15E+18,67323923.18,0.067094667,,,,6.928905333
lassen,kripke.exe,0.0333,19958811.55,58311404.28,51114796.02,172835207.2,5011804.738,50649647.15,4804371.823,11250595.18,-1,666666.6667,44000000,731148,6.15E+18,71116546.89,0.065660333,,,,1.932339667
lassen,kripke.exe,0.05,17957227.25,51794117.67,54208010.19,132909898.9,5208418.935,62720394.41,3353490.512,12188866.22,-1,666666.6667,50000000,731148,6.15E+18,75774402.17,0.072212667,,,,2.927787333
lassen,kripke.exe,0.0333,19775911.87,52104200.3,65022168.64,165450633.9,7651154.136,49407151.57,4801431.242,9297040.58,-1,666666.6667,46000000,731129.3333,6.15E+18,92009692.27,0.077169333,,,,1.920830667
lassen,kripke.exe,0.0333,22215527.23,37956117.45,73654268.81,228460914,5364282.168,71349025.78,4136185.996,14518242.61,-1,666666.6667,46000000,731120,6.15E+18,85780446.42,0.070424667,,,,1.927575333
lassen,kripke.exe,0.0333,22113433.69,88997617.05,129815930.3,253274002.8,7998201.439,93958355.93,8997777.096,19688133.25,-1,666666.6667,54666666.67,731120,6.15E+18,112204882,0.114096667,,,,1.883903333
lassen,kripke.exe,0.05,25234642.38,98899931.92,118600673.7,267049213.5,10217244.45,125996256.4,3457000.999,23406267.56,-1,666666.6667,54000000,731148,6.15E+18,132173832.4,0.126023,,,,2.873977
lassen,kripke.exe,0.0333,26422465.51,85895475.93,104701621.4,271286165.6,12385688.63,92046960.44,5467384.51,21975194.31,-1,666666.6667,55333333.33,731148,6.15E+18,146322957.7,0.123771333,,,,1.874228667
lassen,kripke.exe,0.05,29549423.77,69214425,107670716.9,278389594.6,9847943.875,138003423.2,2904370.909,27405626.36,-1,666666.6667,64000000,731129.3333,6.15E+18,165306286.6,0.107090333,,,,2.892909667
lassen,kripke.exe,0.05,28951436.85,81992521.98,103825647.5,307702604.4,9713078.575,151318809.6,2690262.657,29791667.2,-1,1333333.333,60666666.67,731138.6667,6.15E+18,153473752.7,0.11716,,,,2.88284
lassen,kripke.exe,0.0333,14207523.71,43314815.5,28039254.37,121749633.8,4421822.576,23250044,3318707.295,4856280.676,-1,666666.6667,44666666.67,731120,6.15E+18,44704933.82,0.058857,,,,1.939143
lassen,kripke.exe,0.0333,16666077.06,53669860.45,45222518.67,150769585.2,3955573.439,31312851.21,6137517.662,5473998.293,-1,666666.6667,42000000,731120,6.15E+18,66550166.24,0.062586333,,,,1.935413667
lassen,kripke.exe,0.0333,18112593.23,40137939.3,35909617.44,135029040.5,4066584.878,26284385.79,6399160.006,5848493.112,-1,666666.6667,46000000,731138.6667,6.15E+18,66168872.22,0.05551,,,,1.94249
lassen,kripke.exe,0.0333,15866242.89,44563095.27,39142803.62,129914139.1,4511492.621,16737398.72,3062847.414,7210323.761,-1,666666.6667,41333333.33,731120,6.15E+18,27694656.16,0.052264333,,,,1.945735667
lassen,kripke.exe,0.0333,18090086.25,28723194.14,28775726.42,127625814.8,4572935.595,25733091.93,10674368.47,4993338.803,-1,666666.6667,38666666.67,731120,6.15E+18,47041563.26,0.057339,,,,1.940661
lassen,kripke.exe,0.0333,15258670.75,32.70250127,25433216.26,61210648.68,2066739.984,6413193.332,1310812.088,2504307.659,-1,666666.6667,39333333.33,731129.3333,6.15E+18,29209219.87,0.055565667,,,,1.942434333
lassen,kripke.exe,0.0333,15599651.14,16541279.58,23878195.18,99299183.53,1724766.715,40323623.72,1222806.815,6309065.769,-1,666666.6667,37333333.33,731148,6.15E+18,53373733.68,0.055340667,,,,1.942659333
lassen,kripke.exe,0.0333,15295958.36,15714781.11,24017272.85,88834965.57,1168236.138,23048330.1,3050053.213,5116272.391,-1,666666.6667,36666666.67,731120,6.15E+18,32476837.49,0.057237,,,,1.940763
lassen,kripke.exe,0.0333,17193051.78,16265417.11,28696631.35,93485030.19,1935302.963,33096329.23,6224935.872,3284966.397,-1,666666.6667,39333333.33,731148,6.15E+18,28038424.18,0.068829333,,,,1.929170667
lassen,kripke.exe,0.05,18059432.12,6488180.058,28065950.12,86220966.99,2094413.183,34818374.2,2191251.285,5111775.649,-1,666666.6667,38666666.67,731120,6.15E+18,67442804.57,0.056950333,,,,2.943049667
lassen,kripke.exe,0.0333,19377342.16,16061699.6,33445414.5,88332620.39,3016236.208,50461543.75,1271171.193,5462260.289,-1,666666.6667,42666666.67,731129.3333,6.15E+18,68406869.67,0.068487667,,,,1.929512333
lassen,kripke.exe,0.05,18453741.45,20147876.07,40332929.3,107350038.4,2140560.395,77873482.24,628662.8356,7730409.06,-1,666666.6667,48000000,731138.6667,6.15E+18,74757534.24,0.05896,,,,2.94104
lassen,kripke.exe,0.05,17199217.08,36895401.29,47495319.79,113350786.4,2285684.717,14830373.11,1332121.677,4812236.789,-1,666666.6667,45333333.33,731129.3333,6.15E+18,84502392.6,0.069053333,,,,2.930946667
lassen,kripke.exe,0.0333,23094672.45,24595898.16,44487082.79,183817448.7,2989792.13,74270005.59,1399377.291,8661739.401,-1,666666.6667,50000000,731148,6.15E+18,75697003.59,0.079424333,,,,1.918575667
lassen,kripke.exe,0.05,23735106.1,22867790.01,36521438.19,146063590.8,2819743.735,109006070.3,1691072.169,10474400.51,-1,1333333.333,62666666.67,731138.6667,6.15E+18,96943356.05,0.083954333,,,,2.916045667
lassen,kripke.exe,0.0333,10168566.29,26361476.04,23777443.36,126242498.4,1014810.903,15239832.32,493067.4141,1705994.827,-1,666666.6667,36000000,731120,6.15E+18,16095816.01,0.047114667,,,,1.950885333
lassen,kripke.exe,0.0333,12296083.31,13675392.74,12473811.92,81289788.42,1302108.967,14290687.77,687229.9006,3355531.151,-1,666666.6667,38000000,731120,6.15E+18,39675641.38,0.046957,,,,1.951043
lassen,kripke.exe,0.0333,13069105.72,937604.0879,12689278.75,63876779.29,2005531.572,21375722.56,575354.5058,4007356.253,-1,666666.6667,36000000,731138.6667,6.15E+18,44292020.96,0.048742667,,,,1.949257333
lassen,kripke.exe,0.0333,11652741.1,38336660.6,17721312.02,89442649.64,1630228.339,9415143.663,2153878.853,2973648.27,-1,666666.6667,32666666.67,731120,6.15E+18,14959792.59,0.043674333,,,,1.954325667
lassen,kripke.exe,0.0333,14298679.17,19214730.89,13474730.07,89849380.31,1754384.823,20684529.74,1152300.452,4069550.075,-1,666666.6667,40000000,731129.3333,6.15E+18,34616353.02,0.049171,,,,1.948829
lassen,kripke.exe,0.0333,28885223.01,56596994.25,70853352.48,259636876.3,10347630.5,67855210.59,6991795.25,10183664.14,-1,666666.6667,67333333.33,731148,6.15E+18,107035683.2,0.095887333,,,,1.902112667
lassen,kripke.exe,0.05,26848887.26,72849394.84,89572258.48,291994952.5,7567847.777,56713437.03,6955850.417,18644141.21,-1,666666.6667,63333333.33,731120,6.15E+18,97485373.56,0.091236,,,,2.908764
lassen,kripke.exe,0.05,27904733.46,72583536.9,82421064.07,231194253,10732086.22,62679241.16,6146370.532,13773219.07,-1,666666.6667,63333333.33,731138.6667,6.15E+18,133674857.8,0.099021667,,,,2.900978333
lassen,kripke.exe,0.0333,31517908.69,67567934.32,65459905.47,265600037.3,7431058.301,89031762.87,6287402.985,16565311.66,-1,666666.6667,67333333.33,731148,6.15E+18,105805506,0.102079,,,,1.895921
lassen,kripke.exe,0.0333,32606845.99,67785336.7,82740214.49,262598363.5,9621916.504,88314372.08,5794515.821,16554348.36,-1,666666.6667,67333333.33,731120,6.15E+18,121714278.4,0.092179,,,,1.905821
lassen,kripke.exe,0.0333,33378362.76,176374178.6,172484710.3,397768449.4,15226256.89,149871446.5,6708167.89,34411884.43,-1,666666.6667,80666666.67,731148,6.15E+18,168812111.4,0.131120333,,,,1.866879667
lassen,kripke.exe,0.05,37800667.46,134693311.3,168898151.3,406933725.9,15087066.88,135502144.4,5921208.269,34291750.37,-1,666666.6667,79333333.33,731129.3333,6.15E+18,205928478.8,0.142467,,,,2.857533
lassen,kripke.exe,0.05,38944962.5,127876367.2,161502239.3,358060408.8,15927764.39,137540485,8242891.333,33737928.32,-1,666666.6667,74000000,731129.3333,6.15E+18,203426787,0.145772667,,,,2.854227333
lassen,kripke.exe,0.05,39768528.73,121863450.7,160927081.8,406641959.2,16409753.82,208003936.9,5607405.201,40792193.11,-1,666666.6667,81333333.33,731148,6.15E+18,183855162.4,0.150713,,,,2.849287
lassen,kripke.exe,0.05,41665958.56,139329731.3,175740566.2,422654113.2,15748297.82,213655950.1,5472730.199,40764728.46,-1,1333333.333,94666666.67,731138.6667,6.15E+18,194111335.1,0.156342,,,,2.843658
lassen,kripke.exe,0.0333,22860315.54,46914668.93,43328565.84,167603619.5,5738779.171,45841051.38,6678388.196,7556066.24,-1,666666.6667,59333333.33,731120,6.15E+18,75212903.1,0.065195333,,,,1.932804667
lassen,kripke.exe,0.0333,23088423.61,82653815.14,54907383.61,163668718.6,5326680.135,35728650.15,13116037.01,8517741.799,-1,666666.6667,61333333.33,731148,6.15E+18,81508889.62,0.061026667,,,,1.936973333
lassen,kripke.exe,0.0333,21389191.9,53448020,47468581.42,194009414.3,5831503.563,34811950.66,7170715.572,8381102.163,-1,666666.6667,56666666.67,731129.3333,6.15E+18,71635465.42,0.064119667,,,,1.933880333
lassen,kripke.exe,0.0333,17985606.17,105306022.2,62233536.7,209212850.5,5045676.322,49448541.73,3700028.416,9348499.698,-1,666666.6667,62000000,731148,6.15E+18,71804710.97,0.077304333,,,,1.920695667
lassen,kripke.exe,0.0333,24422720.26,69971861.26,61580582.34,221420351.7,6688915.1,33038244.27,1698539.703,8982747.083,-1,666666.6667,68666666.67,731138.6667,6.15E+18,83379447.88,0.082053,,,,1.915947
lassen,kripke.exe,0.0333,22408885.06,14261602.25,26377070.19,107375839.9,2746699.341,30220354.11,1505796.485,4302245.297,-1,666666.6667,52000000,731120,6.15E+18,49259239,0.069173333,,,,1.928826667
lassen,kripke.exe,0.0333,19639158.98,26044835.72,27386827.61,134639854.4,2443190.352,22843715.24,3499975.916,5049044.543,-1,666666.6667,52666666.67,731138.6667,6.15E+18,70985404.97,0.065532667,,,,1.932467333
lassen,kripke.exe,0.0333,19636677.02,28674923.56,42690674.13,144681819.2,2639068.252,50351750.7,2191382.217,7016260.564,-1,666666.6667,50000000,731120,6.15E+18,67016611.94,0.069147333,,,,1.928852667
lassen,kripke.exe,0.0333,24315320.86,28111580.05,54855978.53,171445033.1,1760782.844,50964939.09,1661352.486,5186653.412,-1,666666.6667,58000000,731148,6.15E+18,65147232.72,0.067451,,,,1.930549
lassen,kripke.exe,0.05,22930668.79,30455432.19,64759545.87,160824746.6,3668603.719,62275516.78,3478680.44,8073729.724,-1,666666.6667,60000000,731129.3333,6.15E+18,80755608.85,0.056919667,,,,2.943080333
lassen,kripke.exe,0.05,30348628.22,21005006.4,62592271.06,167361255.4,3163275.46,68205917.34,3811798.437,11634056.37,-1,666666.6667,62000000,731129.3333,6.15E+18,90717175.69,0.078880333,,,,2.921119667
lassen,kripke.exe,0.05,26158817.04,29708091.43,61270638.04,216256200.8,2660594.092,80592623.6,2755186.655,10850999.53,-1,666666.6667,66000000,731148,6.15E+18,86739760.01,0.088871333,,,,2.911128667
lassen,kripke.exe,0.05,20761324.79,53373980.79,52619952.7,187240106.2,2263046.955,98116804.07,3532852.012,9021645.305,-1,666666.6667,62000000,731138.6667,6.15E+18,116738608.4,0.097422,,,,2.902578
lassen,kripke.exe,0.05,31779232.19,29840405.19,94835841.51,194624475.9,6121927.507,72451460.32,1688576.47,13139916.88,-1,666666.6667,72000000,731120,6.15E+18,137158040.6,0.109312,,,,2.890688
lassen,kripke.exe,0.05,32624325.42,27658198.48,78637898.94,208188900.2,6353601.332,89362554.71,4573931.871,14392362.81,-1,1333333.333,71333333.33,731129.3333,6.15E+18,130119728,0.095231667,,,,2.904768333
lassen,kripke.exe,0.0333,17636079.04,23010770.46,35146408.26,104524774.4,2182022.454,5684265.11,824266.035,3570777.244,-1,666666.6667,49333333.33,731120,6.15E+18,56384864.32,0.062574,,,,1.935426
lassen,kripke.exe,0.0333,19002154.09,30127761.88,23257255.94,114610967.5,2252537.583,22077090.17,3846454.019,1682373.665,-1,666666.6667,49333333.33,731120,6.15E+18,50258607.06,0.050586333,,,,1.947413667
lassen,kripke.exe,0.0333,18983297.41,19664147.42,25055578.51,113458692.7,3252902.211,11131547.64,5214657.712,4362294.102,-1,666666.6667,45333333.33,731120,6.15E+18,40191948.56,0.045689,,,,1.952311
lassen,kripke.exe,0.0333,21386904.76,26126583.2,33910346.46,153185724.5,2232741.225,15627617.36,574887.964,2732575.218,-1,666666.6667,51333333.33,731148,6.15E+18,63809312.12,0.05412,,,,1.94388
lassen,kripke.exe,0.0333,21157348.65,22715649.63,25689443.72,107386987.2,2356833.92,30969500.7,1966896.907,4749527.999,-1,666666.6667,52666666.67,731148,6.15E+18,60526635.42,0.055866333,,,,1.942133667
lassen,kripke.exe,0.05,51963572.1,73102908.43,88201828.78,308225890.4,8548049.57,65643905.68,5838681.931,14314818.93,-1,666666.6667,121333333.3,731120,6.15E+18,185676633.8,0.11389,,,,2.88611
lassen,kripke.exe,0.05,49989247.68,64794097.22,98626663.29,308228136.8,5727863.276,82411711.52,4765954.31,14288107.06,-1,666666.6667,132666666.7,731120,6.15E+18,135948600.6,0.110427333,,,,2.889572667
lassen,kripke.exe,0.05,57228852.78,45264437.45,124383117.1,372231293,7467816.316,97227761.97,5662719.095,15868165.4,-1,666666.6667,126000000,731129.3333,6.15E+18,173794121.1,0.120387333,,,,2.879612667
lassen,kripke.exe,0.05,56749580.47,64842025.92,93314411.4,347302632.4,8102491.385,89105527.64,3693430.946,18076324.27,-1,1333333.333,140666666.7,731138.6667,6.15E+18,182536955.8,0.133602333,,,,2.866397667
lassen,kripke.exe,0.0666,63059117.52,72479501.29,115709420.7,356554378,8564758.119,112589227.4,3199988.144,18976568.13,-1,1333333.333,136666666.7,731148,6.15E+18,163687524.4,0.157464333,,,,3.838535667
lassen,kripke.exe,0.0666,64600768.18,65469443.66,152058676.9,448927417.4,9986009.717,161139429.6,4336024.676,28640171.94,-1,1333333.333,142666666.7,731120,6.15E+18,214306855.8,0.162963,,,,3.833037
lassen,kripke.exe,0.0833,60831246.94,54965372.68,156860361.9,422033881.9,9796920.823,161603097.3,4140335.346,30234670.82,-1,1333333.333,144666666.7,731120,6.15E+18,224628030.7,0.191318333,,,,4.806681667
lassen,kripke.exe,0.0666,75974634.08,30487233.75,146360430.9,467277811.9,12302206.35,234347718,4809180.307,36948846.6,-1,1333333.333,156000000,731129.3333,6.15E+18,242258452.4,0.194604333,,,,3.801395667
lassen,kripke.exe,0.0666,74317789.15,81649931.18,188749788.9,462022923,14552096.21,170638386.6,6805057.359,37964579.18,-1,1333333.333,161333333.3,731120,6.15E+18,292938076.4,0.204705667,,,,3.791294333
lassen,kripke.exe,0.0833,83140586.82,85818722.85,213197652.5,561734852.2,14419220.92,267318667.4,4060659.104,41774700.52,-1,1333333.333,182000000,731148,6.15E+18,256267523.1,0.207533,,,,4.790467
lassen,kripke.exe,0.0333,46888319.94,54919885.59,64844254.9,275490579.3,5553977.342,39639442.75,2797550.75,7382367.529,-1,666666.6667,122666666.7,731148,6.15E+18,132491801.4,0.088835,,,,1.909165
lassen,kripke.exe,0.05,50359846.03,66180131.44,67756451.97,316482311.4,6254893.975,54368378.96,1831586.091,6701938.22,-1,666666.6667,108000000,731120,6.15E+18,134698226.8,0.092031333,,,,2.907968667
lassen,kripke.exe,0.0333,46440151.12,65720147.57,65695651.84,305418512.9,5962502.648,42679383.73,2893432.043,6261160.129,-1,666666.6667,116000000,731120,6.15E+18,161449435.3,0.107071333,,,,1.890928667
lassen,kripke.exe,0.05,46751571.01,60082671.05,72745429.74,286003742.3,6023462.677,29206477.31,3584779.324,6715534.032,-1,666666.6667,124666666.7,731129.3333,6.15E+18,121884030.3,0.098910667,,,,2.901089333
lassen,kripke.exe,0.0666,56641761.72,53725884.01,55062549.22,270495465.5,8283037.05,40492154.23,3169512.46,10273267.89,-1,666666.6667,118000000,731148,6.15E+18,112444696.5,0.107702333,,,,3.888297667
lassen,kripke.exe,0.0333,10455570.21,40811988.16,31248567.38,89337562.59,3363235.082,36538243.99,4442505.418,5044417.325,-1,666666.6667,26666666.67,731120,6.15E+18,73389883.93,0.044347,,,,1.953653
lassen,kripke.exe,0.0333,10853028,51883246.89,40633317.93,127883860.6,1846055.205,47993028.6,1568081.281,9029696.535,-1,666666.6667,27333333.33,731129.3333,6.15E+18,35336118.9,0.055511667,,,,1.942488333
lassen,kripke.exe,0.0333,10449482.82,24693572.42,23538845.1,79719391.86,3520186.269,20341784.68,1706473.774,4586566.648,-1,666666.6667,29333333.33,731120,6.15E+18,49756077.8,0.052306667,,,,1.945693333
lassen,kripke.exe,0.0333,12516435.28,31556485.04,32779961.59,119238763,2830436.779,26246734.14,1623449.494,7411129.788,-1,666666.6667,27333333.33,731129.3333,6.15E+18,48784586.68,0.057252,,,,1.940748
lassen,kripke.exe,0.05,13623329.01,17766380.45,25781332.25,109078279.1,2448352.726,41181409.94,2114695.744,7557799.669,-1,666666.6667,26666666.67,731120,6.15E+18,37995919.82,0.045863667,,,,2.954136333
lassen,kripke.exe,0.0333,15263819.9,45929119.78,64240792.26,182232240.9,2698192.581,48763243.73,2039594.017,14636154.08,-1,666666.6667,32000000,731148,6.15E+18,69106728.03,0.070696667,,,,1.927303333
lassen,kripke.exe,0.05,12492607.64,33671612.5,38623054.43,131797433.7,4307799.095,58117335.65,3756501.409,8836552.553,-1,666666.6667,34666666.67,731120,6.15E+18,63901896.13,0.066993,,,,2.933007
lassen,kripke.exe,0.0333,15450572.25,55692716.01,45227019.5,115403907.5,4200225.261,63006928.56,3144986.155,11110752.59,-1,666666.6667,28000000,731148,6.15E+18,64951602.02,0.063819333,,,,1.934180667
lassen,kripke.exe,0.0333,16589814.66,53172373.34,56694409.42,160759743.4,4006337.213,62721711.08,2806297.946,15692025.66,-1,666666.6667,32666666.67,731148,6.15E+18,48668827.26,0.077179333,,,,1.920820667
lassen,kripke.exe,0.0333,13889517.74,68897168.2,83340321.69,173417370.3,5648807.276,73090747.9,6029829.607,10287578.98,-1,666666.6667,35333333.33,731120,6.15E+18,91259447.79,0.077493333,,,,1.920506667
lassen,kripke.exe,0.0333,8143159.637,9231865.882,6752247.944,56483954.56,1624347.435,8366808.491,2180192.139,3717835.728,-1,666666.6667,26000000,731148,6.15E+18,50032423.91,0.036989667,,,,1.961010333
lassen,kripke.exe,0.0333,9272151.157,42259251.21,11082884.42,66631706.16,1591162.87,13538016.87,5299722.653,2589818.773,-1,666666.6667,22666666.67,731120,6.15E+18,22795406.11,0.043833667,,,,1.954166333
lassen,kripke.exe,0.0333,9342767.674,24526266.75,16353011.73,99798892.22,1827990.164,7660195.007,6842499.076,2058679.629,-1,666666.6667,26000000,731148,6.15E+18,32109033.24,0.033946333,,,,1.964053667
lassen,kripke.exe,0.05,8089476.821,38785470.59,13957467.95,71868799.25,2474351.79,15219502.85,890169.4469,2155987.408,-1,666666.6667,27333333.33,731138.6667,6.15E+18,339943.7688,0.046863,,,,2.953137
lassen,kripke.exe,0.0333,9294782.003,14189979.64,21054779.41,105623875.6,2117987.142,1688743.016,1761014.422,2016594.137,-1,666666.6667,25333333.33,731138.6667,6.15E+18,24294975.75,0.048480667,,,,1.949519333
lassen,kripke.exe,0.0333,8881194.29,7646122.296,11286540.84,47619015.53,964100.3114,14947383.49,255100.985,1903594.036,-1,666666.6667,23333333.33,731120,6.15E+18,20928967.37,0.043953667,,,,1.954046333
lassen,kripke.exe,0.0333,6759024.796,21633186.83,10689431.82,69733266.89,860516.9881,18524542.96,772188.199,2851058.336,-1,666666.6667,24666666.67,731148,6.15E+18,27994142.67,0.035732667,,,,1.962267333
lassen,kripke.exe,0.0333,9472031.344,11625877.66,18422028.02,67475622.3,818065.6123,6389033.354,2527882.008,1071993.757,-1,666666.6667,18666666.67,731120,6.15E+18,30189864.14,0.039365333,,,,1.958634667
lassen,kripke.exe,0.0333,8493784.005,7325977.413,17815000.79,62309474.66,1038162.719,19346142.65,232560.4671,2685751.951,-1,666666.6667,25333333.33,731120,6.15E+18,12622541.88,0.040688667,,,,1.957311333
lassen,kripke.exe,0.0333,10555131.63,8874500.838,18708042.12,72348232.82,1871219.966,23313388.87,12457389.37,990571.8709,-1,666666.6667,24666666.67,731129.3333,6.15E+18,24722233.87,0.040461333,,,,1.957538667
lassen,kripke.exe,0.0333,6953607.091,6563723.676,26054577.24,61415531.68,972989.0114,25389054.06,39505716.38,1015536.69,-1,666666.6667,26666666.67,731120,6.15E+18,28707271.53,0.045517333,,,,1.952482667
lassen,kripke.exe,0.0333,11746095.98,13555487.53,29294988.51,113612798,1792567.007,8940471.641,1828270.077,3786189.308,-1,666666.6667,22666666.67,731129.3333,6.15E+18,58978323.37,0.049006,,,,1.948994
lassen,kripke.exe,0.0333,11395564.47,5592595.398,12711635.4,75318577.24,1594737.202,41357015.44,490617.9076,5824494.323,-1,666666.6667,20666666.67,731129.3333,6.15E+18,13533290.82,0.047557333,,,,1.950442667
lassen,kripke.exe,0.0333,9159546.043,12385980.53,35040984.28,65949288.64,3128988.444,20901524.54,658673.0679,6181601.227,-1,666666.6667,31333333.33,731138.6667,6.15E+18,33685334.95,0.058933667,,,,1.939066333
lassen,kripke.exe,0.0333,11398439.63,22369146.72,30590227.19,76079399.27,3247651.587,33710567.38,2214802.347,4001993.761,-1,666666.6667,31333333.33,731148,6.15E+18,48458952.11,0.059254,,,,1.938746
lassen,kripke.exe,0.0333,8075353.427,47.02002282,6773549.172,32990998.06,844334.5178,1851464.114,280814.8293,362189.1606,-1,666666.6667,24666666.67,731148,6.15E+18,21609896.47,0.033896333,,,,1.964103667
lassen,kripke.exe,0.0333,7215584.853,3546149.043,10915799.29,50451951.39,828212.4887,10329523.26,3563715.819,1148282.817,-1,666666.6667,23333333.33,731138.6667,6.15E+18,33510187.8,0.037623667,,,,1.960376333
lassen,kripke.exe,0.05,7081604.385,8068153.544,11476189.85,58859181.07,502084.9902,2978884.03,798047.5247,1900695.9,-1,666666.6667,24000000,731148,6.15E+18,26882044.92,0.033736333,,,,2.966263667
lassen,kripke.exe,0.0333,6732916.543,8375061.043,13292843.27,44436482.85,700597.5599,8363312.825,451577.1814,1576817.806,-1,666666.6667,22000000,731148,6.15E+18,13961907.75,0.037636,,,,1.960364
lassen,kripke.exe,0.0333,7264708.017,11396525.39,6887537.952,36314584.87,820605.7489,24204769.65,946292.8307,1364272.951,-1,666666.6667,23333333.33,731138.6667,6.15E+18,25680777.46,0.029360667,,,,1.968639333
lassen,amg,8.7,10542575270,67166624492,12243898807,1.51E+11,911338108.1,416958826.9,964012942.8,40377780.2,-1,8292000000,77339666667,365569.3333,3.07E+18,1.38E+11,83.796801,,,,438.203199
lassen,amg,0.05,37893429.3,115967718.7,21734444.41,285983486.8,2063000.148,1291525.746,2048729.11,103235.775,-1,13000000,135666666.7,365560,3.07E+18,272881666.9,0.257254667,,,,2.742745333
lassen,amg,0.1666,204029112.1,998883337.9,180437384.7,2283867423,16112999.01,9078355.193,13035477.95,884992.3972,-1,119666666.7,1144666667,365560,3.07E+18,2130801663,1.230457833,,,,8.765542167
lassen,amg,1.1333,1434728289,8230508560,1493694066,18726239002,115031174.9,59187368.52,111715636.8,5986389.898,-1,1014666667,9464666667,365560,3.07E+18,17137366870,10.386092,,,,57.611908
lassen,amg,0.05,7316908.707,10730186.81,2855311.038,35520544.14,627768.9254,2728792.66,81691.61962,327205.9276,-1,1000000,15666666.67,365569.3333,3.07E+18,112695724,0.0535495,,,,2.9464505
lassen,XSBench,0.4166,15954752898,14158511360,7004327822,68487839645,1315075458,1862298255,1485006371,117423620.9,-1,2496000000,39054000000,0,188,43248366761,21.503393,,,,3.492607
lassen,XSBench,0.4,15876838882,14221596244,7068119526,68238109542,1242596877,1901823499,1256622563,116867581.9,-1,2430000000,37890000000,0,188,41482973192,20.948155,,,,3.051845
lassen,XSBench,1.35,89288850890,83064519049,42540355811,4.50E+11,1471874093,33289740863,1715579281,296480101,-1,34032000000,2.79E+11,0,188,1.01E+11,74.867785,,,,6.132215
lassen,XSBench,0.8833,34659944911,30615135700,15053017265,1.47E+11,2771465236,4109597983,3331631349,287228985.7,-1,5360000000,85034000000,0,188,1.01E+11,48.411402,,,,4.586598
lassen,XSBench,0.8833,34556317625,30683228802,15108545272,1.47E+11,2687000677,4215138455,3099767791,293499747,-1,5290000000,83652000000,0,188,98108825552,47.864217,,,,5.133783
lassen,XSBench,0.05,849606604.6,744026358.6,357367682.8,3937898558,154093425.5,117474708.3,153179508.9,2213059.874,-1,150000000,2470000000,0,188,2364549308,1.261215,,,,1.738785
lassen,XSBench,0.0666,780719547.7,780877776.9,392096673.4,3670212348,106541179,144103108.2,13752405.2,1502568.397,-1,100000000,1758000000,0,188,1556325622,0.980735,,,,3.015265
lassen,XSBench,0.1,4077168531,3846882645,1984704770,21006100790,75030192.74,1528870851,34774653.74,6672439.906,-1,1584000000,12842000000,0,188,4012054914,3.31668,,,,2.68332
lassen,XSBench,0.0333,173774189.9,150730390.1,79997801.41,856417481.1,30680867.27,23804805.57,3845051.899,1535678.151,-1,28000000,458000000,0,188,367307564.5,0.240726,,,,1.757274
lassen,XSBench,0.0333,150501544.3,148688625.5,82469013.76,784125042.5,19090360.92,29233761.19,4402441.84,554949.0754,-1,18000000,338000000,0,188,293250889.2,0.195068,,,,1.802932
lassen,XSBench,0.0333,341224242.1,304751923.3,167873294.8,1711842403,16748384.11,96766100.45,7466436.946,1385308.472,-1,80000000,912000000,0,188,492750868.2,0.345167,,,,1.652833
lassen,XSBench,0.4,15720809543,13875996164,6881938696,67339724590,1217980185,1733480516,1479029272,116278534.9,-1,2492000000,38610000000,0,188,42967957508,21.173155,,,,2.826845
lassen,XSBench,0.3833,15544985719,13777851372,6870011210,66601367831,1107003867,1739669702,1255020516,116673375.6,-1,2426000000,37268000000,0,188,41144635206,20.5033,,,,2.4947
lassen,XSBench,1.4,89340069221,82896142382,42377605086,4.50E+11,1468227888,33221466043,1779635941,299346449.2,-1,34032000000,2.79E+11,0,188,1.01E+11,72.488904,,,,11.511096
